layer,neuron,n,mean_effect,mean_abs_effect,sign_consistency,examples
14,3973,1,0.008495191112160683,0.008495191112160683,1.0,"[{""suite"": ""text"", ""token"": "" Exercise"", ""effect"": 0.008495191112160683}]"
7,1834,2,0.008489348227158189,0.008489348227158189,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": 0.00959901325404644}, {""suite"": ""text"", ""token"": "" Exercise"", ""effect"": 0.0073796832002699375}]"
15,1507,3,0.008480526351680359,0.008480526351680359,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": 0.005799290258437395}, {""suite"": ""text"", ""token"": "" Photos"", ""effect"": 0.010617758147418499}, {""suite"": ""text"", ""token"": "" Exercise"", ""effect"": 0.00902453064918518}]"
23,518,3,-0.0025128855680425963,0.008476237145562967,0.6666666666666666,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": -0.00848468393087387}, {""suite"": ""math"", ""token"": "" The"", ""effect"": -0.007999000139534473}, {""suite"": ""text"", ""token"": "" The"", ""effect"": 0.008945027366280556}]"
15,1566,1,0.008472849614918232,0.008472849614918232,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.008472849614918232}]"
18,3749,3,0.008470232753703991,0.008470232753703991,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": 0.007254000753164291}, {""suite"": ""text"", ""token"": "" The"", ""effect"": 0.010969464667141438}, {""suite"": ""text"", ""token"": "" Photos"", ""effect"": 0.007187232840806246}]"
21,2183,1,-0.0084694167599082,0.0084694167599082,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.0084694167599082}]"
19,4233,1,0.008465902879834175,0.008465902879834175,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.008465902879834175}]"
5,2886,1,-0.008462304249405861,0.008462304249405861,1.0,"[{""suite"": ""text"", ""token"": "" Photos"", ""effect"": -0.008462304249405861}]"
18,2443,1,-0.00845889188349247,0.00845889188349247,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": -0.00845889188349247}]"
15,274,2,9.045004844665527e-06,0.008458536118268967,0.5,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": 0.008467581123113632}, {""suite"": ""code"", ""token"": "" def"", ""effect"": -0.008449491113424301}]"
14,195,1,-0.008455666713416576,0.008455666713416576,1.0,"[{""suite"": ""text"", ""token"": "" Photos"", ""effect"": -0.008455666713416576}]"
22,3927,1,-0.008453804068267345,0.008453804068267345,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": -0.008453804068267345}]"
15,3651,1,0.008453356102108955,0.008453356102108955,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": 0.008453356102108955}]"
14,2730,2,0.008453225251287222,0.008453225251287222,1.0,"[{""suite"": ""text"", ""token"": "" The"", ""effect"": 0.0039630476385355}, {""suite"": ""text"", ""token"": "" Photos"", ""effect"": 0.012943402864038944}]"
9,4398,1,0.008452285081148148,0.008452285081148148,1.0,"[{""suite"": ""text"", ""token"": "" Exercise"", ""effect"": 0.008452285081148148}]"
21,2789,4,0.008451246889308095,0.008451246889308095,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.008850271813571453}, {""suite"": ""math"", ""token"": "" To"", ""effect"": 0.007270315662026405}, {""suite"": ""math"", ""token"": "" The"", ""effect"": 0.006935469806194305}, {""suite"": ""text"", ""token"": "" The"", ""effect"": 0.010748930275440216}]"
19,4714,1,0.008449957706034184,0.008449957706034184,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": 0.008449957706034184}]"
15,4512,3,0.00021230165536204973,0.008439121612658104,0.6666666666666666,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.007768677081912756}, {""suite"": ""math"", ""token"": "" To"", ""effect"": 0.005208457820117474}, {""suite"": ""text"", ""token"": "" Photos"", ""effect"": -0.01234022993594408}]"
14,4618,1,0.008438651449978352,0.008438651449978352,1.0,"[{""suite"": ""text"", ""token"": "" Exercise"", ""effect"": 0.008438651449978352}]"
19,2223,2,0.000685953302308917,0.008433362701907754,0.5,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.009119316004216671}, {""suite"": ""text"", ""token"": "" The"", ""effect"": -0.007747409399598837}]"
18,3453,1,-0.008430886082351208,0.008430886082351208,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.008430886082351208}]"
16,2785,1,-0.008429624140262604,0.008429624140262604,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": -0.008429624140262604}]"
7,281,3,-0.008426981822897991,0.008426981822897991,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": -0.01163517590612173}, {""suite"": ""math"", ""token"": "" To"", ""effect"": -0.00943046621978283}, {""suite"": ""text"", ""token"": "" Exercise"", ""effect"": -0.0042153033427894115}]"
21,2119,1,-0.00842326134443283,0.00842326134443283,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.00842326134443283}]"
17,470,1,-0.008416878990828991,0.008416878990828991,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.008416878990828991}]"
21,765,1,0.008414040319621563,0.008414040319621563,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": 0.008414040319621563}]"
17,1077,1,0.00841253250837326,0.00841253250837326,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.00841253250837326}]"
8,3716,5,-0.008412148943170905,0.008412148943170905,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.007485658396035433}, {""suite"": ""math"", ""token"": "" To"", ""effect"": -0.003327825339511037}, {""suite"": ""math"", ""token"": "" The"", ""effect"": -0.004326824564486742}, {""suite"": ""text"", ""token"": "" The"", ""effect"": -0.0037768487818539143}]"
16,2443,1,0.008412058465182781,0.008412058465182781,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": 0.008412058465182781}]"
15,846,2,-0.008411896647885442,0.008411896647885442,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": -0.010262561962008476}, {""suite"": ""text"", ""token"": "" Exercise"", ""effect"": -0.006561231333762407}]"
13,682,4,0.0021448498591780663,0.008409911300987005,0.5,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.0069480049423873425}, {""suite"": ""math"", ""token"": "" To"", ""effect"": 0.00875470694154501}, {""suite"": ""math"", ""token"": "" To"", ""effect"": 0.012354815378785133}, {""suite"": ""text"", ""token"": "" Exercise"", ""effect"": -0.0055821179412305355}]"
19,3182,1,0.008409220725297928,0.008409220725297928,1.0,"[{""suite"": ""text"", ""token"": "" Exercise"", ""effect"": 0.008409220725297928}]"
19,3082,1,0.008405863307416439,0.008405863307416439,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.008405863307416439}]"
10,1784,1,-0.008403191342949867,0.008403191342949867,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": -0.008403191342949867}]"
19,3231,1,-0.008390719071030617,0.008390719071030617,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": -0.008390719071030617}]"
3,543,3,0.008390600560232997,0.008390600560232997,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": 0.002570592099800706}, {""suite"": ""text"", ""token"": "" Photos"", ""effect"": 0.010545047000050545}, {""suite"": ""text"", ""token"": "" Exercise"", ""effect"": 0.01205616258084774}]"
10,2217,1,0.008389582857489586,0.008389582857489586,1.0,"[{""suite"": ""text"", ""token"": "" Photos"", ""effect"": 0.008389582857489586}]"
15,3413,2,0.00838497094810009,0.00838497094810009,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": 0.006275204010307789}, {""suite"": ""text"", ""token"": "" The"", ""effect"": 0.010494737885892391}]"
10,4233,1,-0.008383474312722683,0.008383474312722683,1.0,"[{""suite"": ""text"", ""token"": "" Photos"", ""effect"": -0.008383474312722683}]"
13,2783,1,0.008382259868085384,0.008382259868085384,1.0,"[{""suite"": ""text"", ""token"": "" Photos"", ""effect"": 0.008382259868085384}]"
17,2745,1,0.00837635900825262,0.00837635900825262,1.0,"[{""suite"": ""text"", ""token"": "" Exercise"", ""effect"": 0.00837635900825262}]"
19,1317,2,-0.008372979704290628,0.008372979704290628,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": -0.009254645556211472}, {""suite"": ""text"", ""token"": "" The"", ""effect"": -0.007491313852369785}]"
18,2058,1,-0.008367456495761871,0.008367456495761871,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.008367456495761871}]"
18,3390,2,0.008366735652089119,0.008366735652089119,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": 0.007776996120810509}, {""suite"": ""text"", ""token"": "" The"", ""effect"": 0.00895647518336773}]"
10,956,1,-0.008366439491510391,0.008366439491510391,1.0,"[{""suite"": ""text"", ""token"": "" Exercise"", ""effect"": -0.008366439491510391}]"
18,109,2,0.0083638452924788,0.0083638452924788,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.009707816876471043}, {""suite"": ""math"", ""token"": "" To"", ""effect"": 0.007019873708486557}]"
22,2116,2,-0.008363755187019706,0.008363755187019706,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": -0.00898810476064682}, {""suite"": ""math"", ""token"": "" The"", ""effect"": -0.0077394056133925915}]"
15,970,1,0.008359030820429325,0.008359030820429325,1.0,"[{""suite"": ""text"", ""token"": "" Exercise"", ""effect"": 0.008359030820429325}]"
3,2,1,0.008356865495443344,0.008356865495443344,1.0,"[{""suite"": ""text"", ""token"": "" Photos"", ""effect"": 0.008356865495443344}]"
21,1174,4,0.008356160135008395,0.008356160135008395,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.008003825321793556}, {""suite"": ""math"", ""token"": "" To"", ""effect"": 0.006433421745896339}, {""suite"": ""math"", ""token"": "" The"", ""effect"": 0.012988940812647343}, {""suite"": ""text"", ""token"": "" The"", ""effect"": 0.0059984526596963406}]"
15,4621,5,0.002719664014875889,0.00835537612438202,0.6,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.006745833903551102}, {""suite"": ""math"", ""token"": "" The"", ""effect"": 0.010760278441011906}, {""suite"": ""text"", ""token"": "" The"", ""effect"": 0.010387744754552841}, {""suite"": ""text"", ""token"": "" Photos"", ""effect"": -0.007343446370214224}]"
15,4688,1,0.008353093639016151,0.008353093639016151,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.008353093639016151}]"
15,2442,1,-0.008352875709533691,0.008352875709533691,1.0,"[{""suite"": ""text"", ""token"": "" Photos"", ""effect"": -0.008352875709533691}]"
14,4288,1,0.008349014446139336,0.008349014446139336,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": 0.008349014446139336}]"
16,1189,1,-0.008345338515937328,0.008345338515937328,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": -0.008345338515937328}]"
16,4388,1,0.0083417734131217,0.0083417734131217,1.0,"[{""suite"": ""text"", ""token"": "" Exercise"", ""effect"": 0.0083417734131217}]"
16,1892,4,-0.008338247425854206,0.008338247425854206,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": -0.005468315444886684}, {""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.007859786972403526}, {""suite"": ""math"", ""token"": "" To"", ""effect"": -0.010749921202659607}, {""suite"": ""math"", ""token"": "" The"", ""effect"": -0.009274966083467007}]"
19,2227,1,-0.008333706296980381,0.008333706296980381,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": -0.008333706296980381}]"
22,2370,1,-0.008331969380378723,0.008331969380378723,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": -0.008331969380378723}]"
22,1998,1,0.008327997289597988,0.008327997289597988,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": 0.008327997289597988}]"
20,3553,1,-0.008326930925250053,0.008326930925250053,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": -0.008326930925250053}]"
21,309,3,0.008325943412880102,0.008325943412880102,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": 0.008067639544606209}, {""suite"": ""math"", ""token"": "" The"", ""effect"": 0.009023205377161503}, {""suite"": ""text"", ""token"": "" The"", ""effect"": 0.007886985316872597}]"
21,2874,1,-0.008311337791383266,0.008311337791383266,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.008311337791383266}]"
17,4733,1,0.008310697972774506,0.008310697972774506,1.0,"[{""suite"": ""text"", ""token"": "" Exercise"", ""effect"": 0.008310697972774506}]"
19,4788,1,0.008309508673846722,0.008309508673846722,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.008309508673846722}]"
18,3302,1,-0.00830529909580946,0.00830529909580946,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.00830529909580946}]"
18,2749,2,0.00830320781096816,0.00830320781096816,1.0,"[{""suite"": ""text"", ""token"": "" The"", ""effect"": 0.004863523878157139}, {""suite"": ""text"", ""token"": "" Exercise"", ""effect"": 0.011742891743779182}]"
12,3696,1,-0.008297774009406567,0.008297774009406567,1.0,"[{""suite"": ""text"", ""token"": "" Exercise"", ""effect"": -0.008297774009406567}]"
14,3422,1,-0.008296857587993145,0.008296857587993145,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.008296857587993145}]"
18,4652,1,-0.008294829167425632,0.008294829167425632,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": -0.008294829167425632}]"
12,1144,3,-0.008294415039320787,0.008294415039320787,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": -0.006293353624641895}, {""suite"": ""math"", ""token"": "" The"", ""effect"": -0.007420734502375126}, {""suite"": ""text"", ""token"": "" The"", ""effect"": -0.01116915699094534}]"
21,413,1,0.00829311553388834,0.00829311553388834,1.0,"[{""suite"": ""text"", ""token"": "" Photos"", ""effect"": 0.00829311553388834}]"
15,4407,5,-0.0037651429884135723,0.008288916479796172,0.8,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.005411260295659304}, {""suite"": ""math"", ""token"": "" To"", ""effect"": -0.004867014940828085}, {""suite"": ""math"", ""token"": "" To"", ""effect"": -0.006162418518215418}, {""suite"": ""text"", ""token"": "" Photos"", ""effect"": -0.013694454915821552}]"
18,4387,1,-0.008288534358143806,0.008288534358143806,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": -0.008288534358143806}]"
6,1968,1,-0.008284194394946098,0.008284194394946098,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": -0.008284194394946098}]"
21,4664,1,-0.008282788097858429,0.008282788097858429,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": -0.008282788097858429}]"
18,2043,1,0.008282489143311977,0.008282489143311977,1.0,"[{""suite"": ""text"", ""token"": "" Exercise"", ""effect"": 0.008282489143311977}]"
16,1855,1,-0.008281206712126732,0.008281206712126732,1.0,"[{""suite"": ""text"", ""token"": "" Exercise"", ""effect"": -0.008281206712126732}]"
19,1661,1,-0.008275255560874939,0.008275255560874939,1.0,"[{""suite"": ""text"", ""token"": "" The"", ""effect"": -0.008275255560874939}]"
12,1084,1,-0.008272062055766582,0.008272062055766582,1.0,"[{""suite"": ""text"", ""token"": "" Photos"", ""effect"": -0.008272062055766582}]"
9,3893,1,0.00827069953083992,0.00827069953083992,1.0,"[{""suite"": ""text"", ""token"": "" Photos"", ""effect"": 0.00827069953083992}]"
16,4317,1,0.008270418271422386,0.008270418271422386,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": 0.008270418271422386}]"
6,1129,1,0.008267462253570557,0.008267462253570557,1.0,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": 0.008267462253570557}]"
11,289,2,0.00825675274245441,0.00825675274245441,1.0,"[{""suite"": ""text"", ""token"": "" Photos"", ""effect"": 0.009198875166475773}, {""suite"": ""text"", ""token"": "" Exercise"", ""effect"": 0.007314630318433046}]"
21,1930,1,0.00825313851237297,0.00825313851237297,1.0,"[{""suite"": ""text"", ""token"": "" Photos"", ""effect"": 0.00825313851237297}]"
14,1107,1,0.008251652121543884,0.008251652121543884,1.0,"[{""suite"": ""text"", ""token"": "" Photos"", ""effect"": 0.008251652121543884}]"
17,4495,1,0.008248292841017246,0.008248292841017246,1.0,"[{""suite"": ""code"", ""token"": "" def"", ""effect"": 0.008248292841017246}]"
16,502,1,-0.008248035795986652,0.008248035795986652,1.0,"[{""suite"": ""text"", ""token"": "" The"", ""effect"": -0.008248035795986652}]"
14,2534,2,-0.001071907114237547,0.008246802259236574,0.5,"[{""suite"": ""math"", ""token"": "" To"", ""effect"": -0.009318709373474121}, {""suite"": ""text"", ""token"": "" Exercise"", ""effect"": 0.007174895144999027}]"
18,1546,1,-0.00824550911784172,0.00824550911784172,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.00824550911784172}]"
21,1399,1,-0.00824332982301712,0.00824332982301712,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": -0.00824332982301712}]"
13,3944,3,-0.0007779857454200586,0.008239285865177711,0.6666666666666666,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.005667893681675196}, {""suite"": ""math"", ""token"": "" The"", ""effect"": -0.007858013734221458}, {""suite"": ""text"", ""token"": "" Photos"", ""effect"": 0.011191950179636478}]"
18,2607,3,-0.008236496398846308,0.008236496398846308,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": -0.006184066645801067}, {""suite"": ""code"", ""token"": "" Sure"", ""effect"": -0.013017182238399982}, {""suite"": ""math"", ""token"": "" The"", ""effect"": -0.005508240312337875}]"
14,3465,1,0.008231954649090767,0.008231954649090767,1.0,"[{""suite"": ""math"", ""token"": "" The"", ""effect"": 0.008231954649090767}]"
19,1211,1,0.008227705955505371,0.008227705955505371,1.0,"[{""suite"": ""text"", ""token"": "" Exercise"", ""effect"": 0.008227705955505371}]"
21,62,1,0.00822525005787611,0.00822525005787611,1.0,"[{""suite"": ""code"", ""token"": "" Sure"", ""effect"": 0.00822525005787611}]"
21,2733,1,0.00822482444345951,0.00822482444345951,1.0,"[{""suite"": ""code"", ""token"": "" The"", ""effect"": 0.00822482444345951}]"
