objective,module,tensor,analysis_group,dim,n,mean_contrib,mean_abs_contrib,mean_activation,mean_grad
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,18,2,0.016640430316329002,0.016640430316329002,1.0042941868305206,0.01656927913427353
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,18,2,0.016640430316329002,0.016640430316329002,1.0042941868305206,0.01656927913427353
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,82,13,0.014580028561445383,0.014580028561445383,0.3890159955391517,0.037479251623153687
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,82,13,0.014580028561445383,0.014580028561445383,0.3890159955391517,0.037479251623153687
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,82,13,0.014580028418164987,0.014580028418164987,0.3890159955391517,0.037479251623153687
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,82,13,0.014580028418164987,0.014580028418164987,0.3890159955391517,0.037479251623153687
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,58,1,0.013708479702472687,0.013708479702472687,-0.331851601600647,-0.041309066116809845
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,58,1,0.013708479702472687,0.013708479702472687,-0.331851601600647,-0.041309066116809845
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,103,15,0.000341109869380792,0.07033385913819075,-0.0035552685459454853,-0.09594498574733734
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,103,15,0.000341109869380792,0.07033385913819075,-0.0035552685459454853,-0.09594498574733734
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,103,15,0.00034110272924105326,0.07033386503656705,-0.0035551870862642926,-0.09594498574733734
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,103,15,0.00034110272924105326,0.07033386503656705,-0.0035551870862642926,-0.09594498574733734
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,82,9,-0.011925804170055522,0.011925804170055522,0.31819749540752834,-0.037479251623153687
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,82,9,-0.011925804170055522,0.011925804170055522,0.31819749540752834,-0.037479251623153687
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,66,14,-0.00709100513319884,0.03537000429683498,-0.04352097000394549,0.1629330813884735
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,66,14,-0.00709100513319884,0.03537000429683498,-0.04352097000394549,0.1629330813884735
