event_idx,group,head_id,rank,particle_idx,particle_activation_norm,pid,pt,charge,is_second_lepton_like,particle_role,best_lepton_idx,second_lepton_idx,nearest_hadron_to_best_lepton_idx,hardest_hadron_idx
20536,C_Tbl_correct,L1_ch112:128,2,11,25.501922607421875,charged_hadron,15.397146224975586,1.0,,hadron_neighbor,0,,24,1
20536,C_Tbl_correct,L1_ch112:128,3,23,23.725873947143555,photon,2.707977056503296,0.0,,photon_neighbor,0,,24,1
20537,C_Tbl_correct,L1_ch112:128,1,4,26.806055068969727,neutral_hadron,15.660257339477539,0.0,,nearest_hadron_to_best_lepton,0,1,4,3
20537,C_Tbl_correct,L1_ch112:128,2,18,24.768131256103516,photon,1.4133703708648682,0.0,,photon_neighbor,0,1,4,3
20537,C_Tbl_correct,L1_ch112:128,3,3,24.009204864501953,charged_hadron,20.523130416870117,1.0,,hardest_hadron,0,1,4,3
20538,C_Tbl_correct,L1_ch112:128,1,0,34.462928771972656,electron,317.7366943359375,1.0,,particle0_best_lepton,0,1,12,2
20538,C_Tbl_correct,L1_ch112:128,2,8,22.77825164794922,charged_hadron,8.465471267700195,1.0,,hard_hadron,0,1,12,2
20538,C_Tbl_correct,L1_ch112:128,3,3,21.83374786376953,charged_hadron,28.276453018188477,1.0,,hard_hadron,0,1,12,2
20539,C_Tbl_correct,L1_ch112:128,1,2,22.59717559814453,charged_hadron,45.724029541015625,-1.0,,hard_hadron,0,35,46,1
20539,C_Tbl_correct,L1_ch112:128,2,10,22.550609588623047,charged_hadron,12.591963768005371,1.0,,hadron_neighbor,0,35,46,1
20539,C_Tbl_correct,L1_ch112:128,3,15,22.122365951538086,neutral_hadron,9.853105545043945,0.0,,hadron_neighbor,0,35,46,1
20540,C_Tbl_correct,L1_ch112:128,1,12,30.51907730102539,neutral_hadron,5.197450637817383,0.0,,hadron_neighbor,0,3,11,1
20540,C_Tbl_correct,L1_ch112:128,2,1,25.97559928894043,charged_hadron,115.84513854980469,1.0,,hardest_hadron,0,3,11,1
20540,C_Tbl_correct,L1_ch112:128,3,5,25.05225944519043,neutral_hadron,41.875064849853516,0.0,,hard_hadron,0,3,11,1
20541,C_Tbl_correct,L1_ch112:128,1,10,29.764442443847656,neutral_hadron,4.981019496917725,0.0,,hadron_neighbor,0,,11,3
20541,C_Tbl_correct,L1_ch112:128,2,4,20.80246353149414,neutral_hadron,60.60248947143555,0.0,,hard_hadron,0,,11,3
20541,C_Tbl_correct,L1_ch112:128,3,7,20.581674575805664,charged_hadron,11.58878231048584,-1.0,,hadron_neighbor,0,,11,3
20542,C_Tbl_correct,L1_ch112:128,1,0,37.35262680053711,electron,312.7117614746094,-1.0,,particle0_best_lepton,0,,9,1
20542,C_Tbl_correct,L1_ch112:128,2,14,22.82512092590332,photon,3.222118616104126,0.0,,photon_neighbor,0,,9,1
20542,C_Tbl_correct,L1_ch112:128,3,19,21.954174041748047,photon,0.9231091737747192,0.0,,photon_neighbor,0,,9,1
20543,C_Tbl_correct,L1_ch112:128,1,44,26.01399040222168,photon,2.0688984394073486,0.0,,photon_neighbor,0,10,46,1
20543,C_Tbl_correct,L1_ch112:128,2,45,23.574892044067383,photon,2.0213494300842285,0.0,,photon_neighbor,0,10,46,1
20543,C_Tbl_correct,L1_ch112:128,3,14,23.521394729614258,charged_hadron,12.979808807373047,-1.0,,hadron_neighbor,0,10,46,1
