suite,text,layer,pos,J_norm,J_rank90,J_rank95,J_rank99,gate_mean,gate_std,up_mean,hidden_norm,out_norm,top_neurons,top_neuron_contrib_norms
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",3,19,6.403337001800537,380,475,640,-0.3921079933643341,0.5907880067825317,0.0005120674031786621,7.263989448547363,4.0447611808776855,"[4435, 416, 1466, 2243, 4296, 1838, 360, 3534, 1878, 4554, 4789, 3573, 4101, 1900, 2213, 1143, 3499, 2531, 2401, 2623, 257, 4251, 3351, 2656, 2, 4135, 4312, 674, 3317, 4728, 4569, 2673]","[0.9659007787704468, 0.6638593673706055, 0.5971177816390991, 0.5892412066459656, 0.4503009021282196, 0.38914456963539124, 0.35534030199050903, 0.3489969074726105, 0.34044280648231506, 0.32587572932243347, 0.3161846399307251, 0.3101741373538971, 0.3029191195964813, 0.29188820719718933, 0.28241267800331116, 0.2815987169742584, 0.2764771282672882, 0.27156582474708557, 0.27040570974349976, 0.26930344104766846, 0.2640186846256256, 0.26320236921310425, 0.2609289884567261, 0.25674203038215637, 0.25519055128097534, 0.24808722734451294, 0.24280446767807007, 0.23914560675621033, 0.22876885533332825, 0.22801992297172546, 0.22732873260974884, 0.22521737217903137]"
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",4,19,7.336112022399902,376,474,640,-0.6147099733352661,0.8197019100189209,0.009728536009788513,10.073830604553223,5.559835433959961,"[2910, 1990, 3818, 2707, 3754, 684, 97, 316, 927, 3204, 3530, 4314, 1169, 4510, 2001, 1231, 3297, 3770, 2623, 1469, 2914, 2949, 1024, 1099, 4380, 2740, 2389, 1988, 1869, 3477, 3726, 4060]","[1.1831867694854736, 1.1670246124267578, 1.1151739358901978, 0.8681758642196655, 0.7941778302192688, 0.6749244928359985, 0.666919469833374, 0.6642590761184692, 0.6064850687980652, 0.5946817994117737, 0.5260770916938782, 0.5235653519630432, 0.42864951491355896, 0.4230837821960449, 0.41379785537719727, 0.40178483724594116, 0.39988917112350464, 0.3874450922012329, 0.37475821375846863, 0.36897435784339905, 0.3635733723640442, 0.361861914396286, 0.35746416449546814, 0.3523992896080017, 0.347640722990036, 0.34590262174606323, 0.3445373475551605, 0.34326663613319397, 0.33453550934791565, 0.33237671852111816, 0.32289940118789673, 0.3139587640762329]"
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",5,19,5.93072509765625,385,480,638,-1.557559609413147,1.3135778903961182,-0.01872077025473118,10.026347160339355,5.570218563079834,"[3842, 1910, 419, 79, 2706, 2635, 963, 4804, 735, 835, 3200, 3541, 3719, 1440, 222, 3919, 1666, 4299, 2325, 1250, 627, 3201, 956, 3613, 3171, 3676, 2412, 4202, 1092, 1536, 2388, 2779]","[1.056584119796753, 0.9403901100158691, 0.6868312954902649, 0.6608542203903198, 0.6400806307792664, 0.6380825042724609, 0.5374243855476379, 0.5332710146903992, 0.4496968686580658, 0.44397494196891785, 0.42733997106552124, 0.42105722427368164, 0.4126143455505371, 0.4118849039077759, 0.41080209612846375, 0.3885515630245209, 0.3884832262992859, 0.3673597276210785, 0.36018791794776917, 0.35176849365234375, 0.3322123885154724, 0.3144804537296295, 0.3072171211242676, 0.3071550130844116, 0.3048035204410553, 0.2926658093929291, 0.2855972647666931, 0.28466400504112244, 0.26865407824516296, 0.25868162512779236, 0.252176970243454, 0.24445578455924988]"
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",6,19,6.964597225189209,408,500,654,-0.6622763276100159,0.6716966032981873,-0.003417783649638295,8.548587799072266,4.6838812828063965,"[3686, 3001, 476, 4447, 2043, 97, 1525, 146, 1590, 3781, 2733, 2765, 4207, 378, 3157, 3993, 4387, 2910, 1376, 2325, 2467, 1609, 1726, 1980, 1119, 530, 4634, 4039, 1073, 3308, 447, 3874]","[1.1869100332260132, 0.6659387946128845, 0.6331309676170349, 0.5726662278175354, 0.5437583923339844, 0.5160905718803406, 0.5053932666778564, 0.4939955174922943, 0.48904138803482056, 0.4787616431713104, 0.4537096321582794, 0.366936594247818, 0.33809804916381836, 0.3114013373851776, 0.3059554696083069, 0.2978993356227875, 0.29696130752563477, 0.293230265378952, 0.2703883945941925, 0.26734718680381775, 0.2670944333076477, 0.26494449377059937, 0.25911641120910645, 0.258381724357605, 0.24861036241054535, 0.24764394760131836, 0.2447708398103714, 0.24139387905597687, 0.2394074946641922, 0.23877061903476715, 0.23132437467575073, 0.22918099164962769]"
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",7,19,7.075656890869141,413,506,660,-0.6088048219680786,0.6772260665893555,0.012457535602152348,8.236967086791992,4.959120750427246,"[2062, 2326, 806, 1298, 3492, 3227, 1133, 3899, 4505, 3219, 5, 2666, 3785, 2203, 1688, 1658, 3739, 1413, 1426, 4340, 2300, 1185, 2075, 2766, 4805, 281, 2468, 953, 1904, 244, 3669, 3747]","[1.2262884378433228, 1.1914279460906982, 0.9054774641990662, 0.8581860065460205, 0.7880406975746155, 0.6043046712875366, 0.5062525868415833, 0.457552969455719, 0.4306846559047699, 0.3882296085357666, 0.38758909702301025, 0.3741721212863922, 0.3697575032711029, 0.36954236030578613, 0.36928635835647583, 0.3635731637477875, 0.35559824109077454, 0.3498263955116272, 0.33301085233688354, 0.32904690504074097, 0.30815941095352173, 0.30325111746788025, 0.3026314079761505, 0.2949866056442261, 0.2928280830383301, 0.274686723947525, 0.27457836270332336, 0.26901623606681824, 0.26290908455848694, 0.2626994848251343, 0.26182985305786133, 0.2553715109825134]"
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",8,19,6.9084086418151855,374,463,620,-0.495333731174469,0.6999940276145935,-0.005814823787659407,7.1858625411987305,4.0631818771362305,"[3633, 2508, 2965, 780, 255, 2325, 3944, 4149, 3217, 3763, 57, 2417, 3717, 952, 3392, 7, 3797, 1088, 1362, 4789, 1871, 4510, 1898, 1782, 3059, 1834, 1576, 1413, 4463, 3966, 2699, 786]","[0.6113174557685852, 0.5021250247955322, 0.4529820680618286, 0.44562825560569763, 0.42051762342453003, 0.412730872631073, 0.41185614466667175, 0.39578306674957275, 0.39062657952308655, 0.38126328587532043, 0.35965240001678467, 0.32717251777648926, 0.3091818392276764, 0.30058783292770386, 0.2984830141067505, 0.2959080934524536, 0.2837120592594147, 0.280015230178833, 0.2685939073562622, 0.265359103679657, 0.25990816950798035, 0.25923973321914673, 0.25473520159721375, 0.25286826491355896, 0.25117719173431396, 0.2510826587677002, 0.24976211786270142, 0.24674004316329956, 0.2425796389579773, 0.22897402942180634, 0.22744064033031464, 0.2229841649532318]"
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",9,19,7.296414852142334,382,474,630,-0.45872125029563904,0.6516923904418945,0.000631566799711436,8.557072639465332,4.977988243103027,"[4085, 4529, 306, 740, 4692, 3686, 3428, 383, 1432, 3989, 3355, 4469, 4609, 2180, 533, 1110, 2677, 801, 1175, 3511, 4515, 2286, 3046, 3158, 966, 269, 4372, 4631, 4067, 3229, 1901, 2519]","[1.0324811935424805, 0.7087217569351196, 0.6485031247138977, 0.6144760251045227, 0.5661314725875854, 0.5418181419372559, 0.5165122747421265, 0.512039303779602, 0.5058466792106628, 0.49114033579826355, 0.4747137129306793, 0.4591558277606964, 0.455567330121994, 0.45507094264030457, 0.42500773072242737, 0.41978704929351807, 0.4178658127784729, 0.4177553653717041, 0.38984349370002747, 0.3827970027923584, 0.3814477026462555, 0.37952765822410583, 0.353036105632782, 0.3525891900062561, 0.33852535486221313, 0.3330487906932831, 0.3312881588935852, 0.3292374908924103, 0.32859599590301514, 0.3251645863056183, 0.32252103090286255, 0.31891748309135437]"
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",10,19,7.078032970428467,351,442,606,-0.4252709448337555,0.6855108141899109,0.0013627996668219566,8.984286308288574,5.577502727508545,"[1677, 901, 224, 1859, 4758, 1981, 4516, 4736, 4232, 2342, 540, 4334, 4124, 1670, 1827, 3191, 3100, 3732, 3008, 1576, 4210, 1331, 4076, 944, 4092, 1434, 3254, 3446, 3893, 4572, 2935, 2974]","[1.5871856212615967, 1.043286681175232, 0.6675467491149902, 0.6329798102378845, 0.6187306046485901, 0.573429524898529, 0.5394242405891418, 0.5382282137870789, 0.5226829051971436, 0.4940609633922577, 0.48235514760017395, 0.48130282759666443, 0.48081666231155396, 0.4324362874031067, 0.42801836133003235, 0.40542152523994446, 0.38530945777893066, 0.3823830485343933, 0.3773634135723114, 0.34750184416770935, 0.3123374581336975, 0.30606868863105774, 0.3040313422679901, 0.2955300211906433, 0.294465571641922, 0.2881469130516052, 0.2867218554019928, 0.28644856810569763, 0.2839266359806061, 0.28257521986961365, 0.28222981095314026, 0.27647608518600464]"
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",11,19,7.488869667053223,339,434,604,-0.36583971977233887,0.6297298073768616,-0.0007594233611598611,8.697957992553711,5.092898845672607,"[2594, 3599, 2308, 3900, 2542, 1260, 2909, 2997, 3283, 3461, 2873, 826, 1366, 2922, 4052, 583, 3660, 122, 2534, 4763, 3593, 2208, 317, 4561, 303, 1704, 627, 3519, 4851, 2438, 3915, 2253]","[1.1814521551132202, 1.0195502042770386, 0.8637615442276001, 0.7022644281387329, 0.624785304069519, 0.5822917222976685, 0.5285050868988037, 0.485138475894928, 0.4407336115837097, 0.43525829911231995, 0.4325919449329376, 0.43220341205596924, 0.4315929710865021, 0.39913564920425415, 0.399051308631897, 0.39223501086235046, 0.3845769762992859, 0.37809744477272034, 0.3736324906349182, 0.3733702003955841, 0.3724232017993927, 0.35500413179397583, 0.34380874037742615, 0.3428741991519928, 0.33313047885894775, 0.3318357765674591, 0.3288041651248932, 0.3285452425479889, 0.30309394001960754, 0.3024345636367798, 0.2995750904083252, 0.2961200177669525]"
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",12,19,7.108138561248779,356,448,612,-0.36457738280296326,0.6321929097175598,-0.00433272123336792,8.446518898010254,4.805517196655273,"[58, 1311, 2624, 3386, 1292, 1314, 765, 3040, 588, 2276, 4362, 3152, 1941, 544, 2469, 3457, 4755, 4859, 1684, 3812, 3443, 2294, 4152, 1953, 154, 3317, 3367, 762, 202, 4702, 2333, 249]","[0.9936988949775696, 0.9472062587738037, 0.8235820531845093, 0.8194201588630676, 0.5686294436454773, 0.5305606126785278, 0.45427805185317993, 0.4377705454826355, 0.4362887740135193, 0.43165823817253113, 0.39844539761543274, 0.39340394735336304, 0.3828805983066559, 0.3783165216445923, 0.3749636709690094, 0.36736780405044556, 0.36700206995010376, 0.3659232258796692, 0.3542232811450958, 0.35173314809799194, 0.3435828685760498, 0.33777570724487305, 0.33444759249687195, 0.321048378944397, 0.31634798645973206, 0.315809965133667, 0.31522566080093384, 0.3133305013179779, 0.31060847640037537, 0.3101871609687805, 0.30859044194221497, 0.3027665913105011]"
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",13,19,7.5583109855651855,358,450,615,-0.2993077039718628,0.6543569564819336,0.0011150072095915675,9.076650619506836,5.3472089767456055,"[3449, 3162, 4537, 2219, 2978, 3734, 2013, 3006, 3939, 2990, 4623, 613, 2129, 1076, 3609, 2649, 454, 1072, 3942, 3545, 275, 290, 273, 374, 531, 307, 2443, 3792, 2097, 2991, 2116, 2505]","[1.3466238975524902, 1.1698882579803467, 0.7116960883140564, 0.6899035573005676, 0.625306248664856, 0.5917103290557861, 0.5729969143867493, 0.5644221305847168, 0.5312037467956543, 0.4721827208995819, 0.4715881645679474, 0.43316298723220825, 0.42302554845809937, 0.40482115745544434, 0.39162537455558777, 0.38510584831237793, 0.37143540382385254, 0.371000736951828, 0.36372095346450806, 0.36369553208351135, 0.3574126660823822, 0.3566853404045105, 0.3561401963233948, 0.3534315526485443, 0.3509006202220917, 0.35045844316482544, 0.3491111993789673, 0.3464648127555847, 0.34264859557151794, 0.340813547372818, 0.329410195350647, 0.32140108942985535]"
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",14,19,8.015680313110352,352,445,612,-0.30656662583351135,0.676315426826477,-0.0008556895772926509,10.179887771606445,6.051201343536377,"[1896, 174, 3845, 4188, 1743, 2027, 721, 4636, 402, 3977, 2451, 2761, 4245, 1777, 4265, 3472, 2388, 3680, 1033, 968, 1147, 4683, 4494, 2421, 4130, 1768, 918, 1020, 4035, 1836, 4191, 2606]","[1.1173732280731201, 0.9190999865531921, 0.8113477826118469, 0.7748326063156128, 0.6484875679016113, 0.6402916312217712, 0.6206597685813904, 0.5948119759559631, 0.5584056973457336, 0.5553404688835144, 0.5443968176841736, 0.5413901209831238, 0.5224202871322632, 0.5129821300506592, 0.503361165523529, 0.4754527509212494, 0.4638906419277191, 0.4404318630695343, 0.43794748187065125, 0.4359689950942993, 0.43582311272621155, 0.4313447177410126, 0.42981112003326416, 0.41963422298431396, 0.3987601101398468, 0.39622175693511963, 0.38970842957496643, 0.38422515988349915, 0.3817432224750519, 0.3716835677623749, 0.3647726774215698, 0.3645703196525574]"
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",15,19,9.269234657287598,370,459,616,-0.5089796781539917,0.8037047386169434,-0.009558279067277908,13.688629150390625,7.4570631980896,"[450, 3652, 4155, 1415, 1504, 1024, 1918, 4464, 519, 267, 3291, 3111, 3506, 1368, 2469, 4215, 558, 274, 4559, 2136, 1959, 1685, 3980, 3757, 1841, 4088, 4641, 2329, 4524, 4363, 1963, 1328]","[1.9830087423324585, 1.4069572687149048, 1.160111427307129, 1.1206082105636597, 1.1190811395645142, 0.8632147312164307, 0.7575345635414124, 0.756263017654419, 0.7475281357765198, 0.7443581223487854, 0.7326257228851318, 0.6947699189186096, 0.6641523838043213, 0.6239765286445618, 0.6212024688720703, 0.6184742450714111, 0.6119579076766968, 0.6077991127967834, 0.5947800874710083, 0.5935664772987366, 0.5932910442352295, 0.5893453359603882, 0.5882909893989563, 0.5662805438041687, 0.5555548667907715, 0.5489232540130615, 0.5381951928138733, 0.5357105135917664, 0.5340439677238464, 0.5299758315086365, 0.5236937403678894, 0.5158889889717102]"
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",16,19,9.741621017456055,348,445,619,-0.603850245475769,0.9589661359786987,-0.0028538715559989214,16.555749893188477,10.741461753845215,"[2017, 1340, 931, 1153, 4113, 868, 2367, 1561, 2985, 4524, 4600, 4395, 2292, 4346, 3612, 1929, 1547, 1497, 3490, 4663, 435, 3985, 1858, 4304, 3265, 3700, 2440, 305, 1228, 2845, 2816, 2736]","[2.020815134048462, 1.7608075141906738, 1.3975335359573364, 1.3315273523330688, 1.1617074012756348, 1.1295284032821655, 1.1287790536880493, 1.1107975244522095, 0.9338715076446533, 0.9143814444541931, 0.859296977519989, 0.8403029441833496, 0.8205873370170593, 0.801109790802002, 0.8008091449737549, 0.7855401039123535, 0.7524647116661072, 0.7483481764793396, 0.7260972857475281, 0.7259162664413452, 0.7206069827079773, 0.6401652097702026, 0.6309401988983154, 0.6226524710655212, 0.6190506815910339, 0.61673903465271, 0.6002100110054016, 0.6000323295593262, 0.5981523394584656, 0.5911785960197449, 0.5850214958190918, 0.5814781188964844]"
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",17,19,8.151945114135742,340,438,613,-0.8434741497039795,0.9857458472251892,-0.007514904253184795,16.219314575195312,8.734975814819336,"[2348, 1894, 4428, 2888, 3687, 2984, 4050, 1412, 462, 4203, 196, 1685, 1062, 2801, 3083, 3201, 1713, 2321, 475, 3379, 828, 4502, 1735, 3789, 4576, 1527, 2596, 4495, 2347, 2411, 4722, 4033]","[2.167191743850708, 2.052067518234253, 1.6762534379959106, 1.6315741539001465, 1.248573899269104, 1.1444056034088135, 1.0654488801956177, 1.0097845792770386, 0.9299765229225159, 0.8444769382476807, 0.841968297958374, 0.8400053381919861, 0.7728071212768555, 0.7109993696212769, 0.695971667766571, 0.665671706199646, 0.6571411490440369, 0.6526621580123901, 0.6019958853721619, 0.565384566783905, 0.5642079710960388, 0.5639575719833374, 0.5595065951347351, 0.5569292902946472, 0.5518882274627686, 0.5506256818771362, 0.5236087441444397, 0.5034424066543579, 0.4984614849090576, 0.49586057662963867, 0.4828763008117676, 0.4799093008041382]"
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",18,19,8.929083824157715,342,437,610,-0.47714224457740784,0.8280851244926453,-0.012046337127685547,14.278876304626465,8.979362487792969,"[1795, 2668, 2929, 2620, 2874, 150, 3665, 3104, 3647, 4132, 2701, 3607, 903, 4249, 726, 4212, 3468, 3970, 2943, 3578, 2861, 1022, 1020, 2999, 3238, 3739, 2105, 2445, 3523, 314, 376, 2816]","[1.9262070655822754, 1.5373878479003906, 1.4488493204116821, 1.0667359828948975, 1.0665518045425415, 0.9854376316070557, 0.9837278127670288, 0.9745076298713684, 0.9152912497520447, 0.8612428307533264, 0.7788957953453064, 0.7423194050788879, 0.7395766973495483, 0.7307068705558777, 0.6942642331123352, 0.6856433153152466, 0.6479089260101318, 0.5876704454421997, 0.5708503723144531, 0.5690454840660095, 0.5617099404335022, 0.5544868111610413, 0.5478903651237488, 0.5172634720802307, 0.4795302748680115, 0.47408896684646606, 0.46548327803611755, 0.45823511481285095, 0.45785781741142273, 0.4528306722640991, 0.4526072144508362, 0.437963604927063]"
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",19,19,10.013086318969727,342,438,612,-0.628765344619751,0.976956307888031,-0.020394785329699516,19.113977432250977,10.519055366516113,"[63, 4257, 4276, 973, 335, 4271, 3917, 1361, 3707, 3214, 3616, 2009, 2351, 4123, 569, 3984, 2764, 714, 3172, 647, 571, 2304, 640, 3467, 3066, 2010, 3475, 859, 1176, 4586, 1977, 2758]","[3.3109781742095947, 1.5919036865234375, 1.5608934164047241, 1.5128530263900757, 1.4423850774765015, 1.3191622495651245, 1.272170066833496, 1.1810539960861206, 1.116012692451477, 1.1043578386306763, 1.0935266017913818, 1.0369793176651, 1.0315462350845337, 0.9934530258178711, 0.9499346017837524, 0.9364405870437622, 0.9291383028030396, 0.9050463438034058, 0.8876602649688721, 0.8633633255958557, 0.8583949208259583, 0.8116059899330139, 0.7927743792533875, 0.7752043604850769, 0.7540438175201416, 0.7490837574005127, 0.7228428721427917, 0.7020071148872375, 0.701378583908081, 0.701168417930603, 0.6908872723579407, 0.6874462962150574]"
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",20,19,11.341154098510742,316,414,594,-0.7855708599090576,1.038049578666687,0.013453692197799683,26.78660774230957,15.425498008728027,"[3898, 93, 3713, 1756, 3722, 718, 986, 2822, 408, 2208, 4588, 137, 474, 1808, 3619, 407, 3414, 1265, 4024, 1876, 4575, 3448, 1006, 1340, 3540, 3810, 2796, 2710, 3279, 1378, 1942, 1175]","[4.498629093170166, 3.7850546836853027, 3.515946388244629, 2.750335216522217, 2.098114252090454, 1.995466709136963, 1.9697562456130981, 1.8896318674087524, 1.8869885206222534, 1.8792788982391357, 1.8165510892868042, 1.662654995918274, 1.3804924488067627, 1.3773987293243408, 1.2718579769134521, 1.228475570678711, 1.2093791961669922, 1.2066909074783325, 1.1521968841552734, 1.1083842515945435, 1.0801374912261963, 1.0615943670272827, 1.0186983346939087, 0.994294285774231, 0.9914935827255249, 0.9469959735870361, 0.9291163682937622, 0.9125011563301086, 0.8732961416244507, 0.8421207070350647, 0.8386364579200745, 0.8151740431785583]"
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",21,19,10.298478126525879,318,416,595,-0.8613842725753784,1.0281428098678589,-0.0015485240146517754,25.5140323638916,17.910703659057617,"[4663, 3936, 2930, 2940, 2152, 426, 3658, 4492, 844, 4519, 4830, 2164, 1163, 3980, 2670, 1759, 1507, 3303, 486, 2171, 2612, 1639, 4639, 1968, 2067, 670, 444, 541, 2805, 1699, 1382, 1736]","[3.7406086921691895, 3.7032740116119385, 3.0283281803131104, 2.3652801513671875, 2.12044095993042, 2.117356777191162, 1.9547971487045288, 1.9140030145645142, 1.9041426181793213, 1.6084167957305908, 1.5767593383789062, 1.5765600204467773, 1.5095539093017578, 1.227607011795044, 1.0458317995071411, 1.009183645248413, 0.9824822545051575, 0.9413629770278931, 0.9362149834632874, 0.9281461834907532, 0.8491649627685547, 0.7873620390892029, 0.7806364893913269, 0.7786456346511841, 0.6902128458023071, 0.6714147925376892, 0.6619684100151062, 0.6553487181663513, 0.652101457118988, 0.6499483585357666, 0.6454612612724304, 0.6347143054008484]"
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",22,19,13.925769805908203,285,387,579,-0.5245068073272705,0.9906014800071716,-0.011032160371541977,28.957550048828125,15.500157356262207,"[82, 3358, 2821, 1082, 783, 1038, 1222, 3688, 3027, 930, 1439, 1069, 1904, 1834, 1950, 201, 762, 4271, 1648, 122, 2734, 1041, 4464, 4486, 1086, 1250, 855, 4067, 4113, 1226, 2791, 432]","[5.514308929443359, 3.6567373275756836, 3.0962865352630615, 2.797653913497925, 2.1953680515289307, 2.0444014072418213, 2.0012741088867188, 1.8128490447998047, 1.7851117849349976, 1.7378414869308472, 1.7327303886413574, 1.7155439853668213, 1.7102710008621216, 1.6900609731674194, 1.662628173828125, 1.5238696336746216, 1.4987611770629883, 1.462622046470642, 1.3715473413467407, 1.3679490089416504, 1.3538522720336914, 1.3027998208999634, 1.2676255702972412, 1.234632968902588, 1.221783995628357, 1.1945146322250366, 1.120378017425537, 1.1062802076339722, 1.0899897813796997, 1.0370092391967773, 1.0171401500701904, 1.0032986402511597]"
symbols,"JSON: {""name"": ""Alice"", ""score"": 42, ""ok"": true}",23,19,18.142004013061523,179,293,519,-0.8591720461845398,1.508558988571167,0.012744037434458733,71.82005310058594,47.40565490722656,"[2189, 2539, 4284, 3383, 2505, 4144, 1913, 42, 4861, 4069, 1352, 4283, 4302, 3424, 3191, 4391, 3122, 2607, 3994, 4396, 4749, 4176, 3158, 4157, 3728, 2641, 1910, 607, 2326, 4398, 2696, 3757]","[7.194593906402588, 6.969706058502197, 6.782802104949951, 6.487069129943848, 5.5869951248168945, 5.4821248054504395, 5.013521194458008, 4.854453086853027, 4.34896183013916, 4.15436315536499, 4.029228210449219, 3.9932987689971924, 3.89076566696167, 3.8414955139160156, 3.822126626968384, 3.814849615097046, 3.698169469833374, 3.613644599914551, 3.4845407009124756, 3.253023624420166, 3.1003925800323486, 2.926741123199463, 2.660064220428467, 2.5974032878875732, 2.5084574222564697, 2.4722249507904053, 2.446329355239868, 2.4047253131866455, 2.352771282196045, 2.313192129135132, 2.3118538856506348, 2.259584903717041]"
symbols,Path: /home/user/project/src/main.py --flag=true,0,11,9.514216423034668,344,440,613,-0.04076765105128288,0.6659403443336487,0.009876766242086887,8.665441513061523,6.64454460144043,"[975, 2541, 2309, 3568, 1281, 4761, 1276, 2070, 4036, 1110, 1409, 3389, 4375, 3113, 3318, 1982, 2865, 1817, 413, 1511, 928, 4581, 2454, 2237, 1026, 3574, 1922, 4493, 3599, 101, 714, 1617]","[1.8350465297698975, 1.4000784158706665, 0.9102400541305542, 0.7276771068572998, 0.7185641527175903, 0.7044066190719604, 0.51783686876297, 0.4342169463634491, 0.40591344237327576, 0.39581894874572754, 0.39365923404693604, 0.3863299489021301, 0.3583652377128601, 0.33775511384010315, 0.32781466841697693, 0.3242020606994629, 0.3131498396396637, 0.30852892994880676, 0.2941749393939972, 0.29291918873786926, 0.29188233613967896, 0.29181283712387085, 0.2863430976867676, 0.2768709063529968, 0.2755938172340393, 0.27147454023361206, 0.26555362343788147, 0.26533737778663635, 0.2619268298149109, 0.2618564963340759, 0.26026520133018494, 0.25891801714897156]"
symbols,Path: /home/user/project/src/main.py --flag=true,1,11,5.7435102462768555,376,474,642,-0.44090497493743896,0.6207610368728638,0.0013005334185436368,7.921457767486572,4.114634990692139,"[643, 3288, 886, 502, 4376, 2447, 1611, 577, 671, 3895, 534, 590, 2184, 389, 3516, 4277, 2299, 4174, 729, 1260, 2970, 4326, 4471, 591, 1127, 3596, 3424, 4178, 2260, 1839, 732, 884]","[1.905897855758667, 1.49016273021698, 0.6839038133621216, 0.4686763286590576, 0.4117279052734375, 0.3928903043270111, 0.38538607954978943, 0.3749089241027832, 0.3417325019836426, 0.33222299814224243, 0.3206230401992798, 0.3102894127368927, 0.3001100718975067, 0.2893040180206299, 0.2721650004386902, 0.2684602439403534, 0.2592308223247528, 0.25716689229011536, 0.2452503740787506, 0.24300216138362885, 0.24037332832813263, 0.23512545228004456, 0.2249165177345276, 0.2239578366279602, 0.2214878499507904, 0.2164483517408371, 0.2157125622034073, 0.2151690274477005, 0.21037472784519196, 0.20894314348697662, 0.20767496526241302, 0.20678389072418213]"
symbols,Path: /home/user/project/src/main.py --flag=true,2,11,6.244402885437012,374,470,637,-0.5950959920883179,0.7113691568374634,-0.008815390057861805,8.264564514160156,4.170499324798584,"[1347, 1866, 975, 1707, 272, 2058, 4761, 3875, 2359, 3676, 4723, 2712, 2555, 1082, 929, 1565, 3801, 1316, 1503, 3927, 131, 1957, 4347, 2605, 4746, 408, 2397, 1398, 405, 765, 414, 1224]","[1.0488215684890747, 0.8265799880027771, 0.5796530246734619, 0.5151472091674805, 0.47188863158226013, 0.4448226988315582, 0.44254985451698303, 0.4206186830997467, 0.4096227288246155, 0.39409109950065613, 0.3774968981742859, 0.37299251556396484, 0.33133289217948914, 0.3287307322025299, 0.317409873008728, 0.3121219277381897, 0.30564597249031067, 0.29886701703071594, 0.2968180477619171, 0.2949519753456116, 0.28388381004333496, 0.2697127163410187, 0.260127454996109, 0.25978344678878784, 0.2525532841682434, 0.24183644354343414, 0.23364689946174622, 0.23153363168239594, 0.22975441813468933, 0.2222752869129181, 0.22107985615730286, 0.21973158419132233]"
symbols,Path: /home/user/project/src/main.py --flag=true,3,11,7.028340816497803,368,465,633,-0.5552699565887451,0.7012431025505066,0.00028090141131542623,9.362542152404785,4.968031883239746,"[446, 4005, 1272, 1396, 1210, 1759, 3821, 1168, 4523, 3799, 4449, 2143, 1163, 3098, 2370, 43, 658, 3337, 2356, 427, 2029, 4232, 643, 205, 2673, 3286, 3735, 3943, 1075, 906, 3016, 4854]","[1.320692539215088, 0.9176130294799805, 0.8365088105201721, 0.7388367652893066, 0.5733572840690613, 0.5562406778335571, 0.548801839351654, 0.524065375328064, 0.5162873268127441, 0.513481616973877, 0.5059439539909363, 0.48422443866729736, 0.4388066232204437, 0.4312173128128052, 0.4201704263687134, 0.400947242975235, 0.3849264681339264, 0.37822046875953674, 0.37666380405426025, 0.33454418182373047, 0.32535019516944885, 0.31767022609710693, 0.3143197298049927, 0.31388720870018005, 0.31352949142456055, 0.2984100580215454, 0.2965017259120941, 0.29180461168289185, 0.28770413994789124, 0.283780038356781, 0.28365954756736755, 0.2780005931854248]"
