head_id,pair_role,objective,B_mean_A,B_write_dot_grad,B_abs_write_dot_grad,B_value_norm,B_context_grad_norm,B_minus_A_write,B_minus_C_write,write_support_score,B_AxGrad,B_minus_A_AxGrad,B_minus_C_AxGrad,attention_support_score,module,head,head_grad_signed,head_grad_signed_abs,head_grad_pred_logit,head_grad_pred_logit_abs,compiled_rule_count,exact_pair_rule_count,compiled_routes,bundle_evidence_count,bundle_best_B_delta_margin,bundle_best_B_delta_tbl_pred,evidence_score,diagnosis,mechanism_summary
mod.cls_blocks.1.attn.h5,muon<-muon,B_tbl_minus_hqql,0.004667441647213239,-0.00030684964249653253,0.00032599966885544954,2.761991335795476,0.04256921949294897,-0.00030684964249653253,-0.00030684964249653253,0.0005417743809586612,-0.00030684964249653253,-0.00030684964249653253,-0.00030684964249653253,0.0004602744637447988,mod.cls_blocks.1.attn,5,0.03576848920783959,0.03576848920783959,-0.11596447508782148,0.11596447508782148,0,0,,0,,,0.00957497161331188,weak_or_distributed,"mod.cls_blocks.1.attn.h5 uses muon<-muon; natural A×grad=-3.068e-04, value/write=-3.068e-04 so it resists Tbl / protective. Routes: "
mod.blocks.4.attn.h4,muon<-electron,B_tbl_minus_hqql,0.20245477156713604,0.0011237959454774682,0.0011237959454774682,4.6706644058227536,0.0034166092984378336,0.0011237959454774682,0.0011237959454774682,0.001966642904585569,0.0011237960376092814,0.0011237960376092814,0.0011237960376092814,0.001685694056413922,mod.blocks.4.attn,4,0.029281711373187136,0.029281711373187136,-0.029607897289679386,0.029607897289679386,0,0,,0,,,0.009568019826383533,weak_or_distributed,"mod.blocks.4.attn.h4 uses muon<-electron; natural A×grad=0.0011, value/write=0.0011 so it pushes B toward Tbl. Routes: "
mod.blocks.1.attn.h1,muon<-photon,B_tbl_minus_hqql,0.025054445907251158,-9.141392343844385e-05,0.0003765461994196052,0.45156710717215465,0.000632195331246606,-9.141392343844385e-05,-9.141392343844385e-05,0.00023125743501256705,-9.141392387282937e-05,-9.141392387282937e-05,-9.141392387282937e-05,0.00013712088580924406,mod.blocks.1.attn,1,-0.0363580842531519,0.0363580842531519,-0.026672288120607845,0.026672288120607845,0,0,,0,,,0.00955748118658041,weak_or_distributed,"mod.blocks.1.attn.h1 uses muon<-photon; natural A×grad=-9.141e-05, value/write=-9.141e-05 so it resists Tbl / protective. Routes: "
mod.blocks.2.attn.h6,neutral_hadron<-electron,B_tbl_minus_hqql,0.01584159532221212,0.0002149404042537384,0.00025415733662422846,1.9265641605152803,0.001181914666256703,0.0002149404042537384,0.0002149404042537384,0.00038594994053666473,0.0002149404049237384,0.0002149404049237384,0.0002149404049237384,0.0003224106073856076,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.009547663246299135,weak_or_distributed,"mod.blocks.2.attn.h6 uses neutral_hadron<-electron; natural A×grad=2.149e-04, value/write=2.149e-04 so it pushes B toward Tbl. Routes: "
mod.blocks.2.attn.h6,electron<-photon,B_tbl_minus_hqql,0.038273733658649084,8.844479923923802e-06,0.0004209664226737855,0.3669335138883522,0.0003952520762121291,8.844479923923802e-06,8.844479923923802e-06,0.00011850832555433208,8.844471080887186e-06,8.844471080887186e-06,8.844471080887186e-06,1.3266706621330779e-05,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.00950837639850584,weak_or_distributed,"mod.blocks.2.attn.h6 uses electron<-photon; natural A×grad=8.844e-06, value/write=8.844e-06 so it pushes B toward Tbl. Routes: "
mod.blocks.4.attn.h4,charged_hadron<-electron,B_tbl_minus_hqql,0.36385843922064437,0.0008596880797823761,0.001298077626492837,0.2962485410399356,0.00020708833008183767,0.0008596880797823761,0.0008596880797823761,0.0016140515262967733,0.0008596881000811127,0.0008596881000811127,0.0008596881000811127,0.0012895321501216691,mod.blocks.4.attn,4,0.029281711373187136,0.029281711373187136,-0.029607897289679386,0.029607897289679386,0,0,,0,,,0.009478193569870733,weak_or_distributed,"mod.blocks.4.attn.h4 uses charged_hadron<-electron; natural A×grad=8.597e-04, value/write=8.597e-04 so it pushes B toward Tbl. Routes: "
mod.blocks.1.attn.h1,electron<-photon,B_tbl_minus_hqql,0.025145536704029112,-2.9695923494597186e-05,0.00035605466371425594,0.3890875209149697,0.0006350960956028789,-2.9695923494597186e-05,-2.9695923494597186e-05,0.00013355755117045977,-2.9695922238316736e-05,-2.9695922238316736e-05,-2.9695922238316736e-05,4.45438833574751e-05,mod.blocks.1.attn,1,-0.0363580842531519,0.0363580842531519,-0.026672288120607845,0.026672288120607845,0,0,,0,,,0.009475271649240547,weak_or_distributed,"mod.blocks.1.attn.h1 uses electron<-photon; natural A×grad=-2.970e-05, value/write=-2.970e-05 so it resists Tbl / protective. Routes: "
mod.blocks.2.attn.h6,muon<-neutral_hadron,B_tbl_minus_hqql,0.02895002446660519,-2.8883751054415628e-05,0.0003528864086051951,1.3938395123422882,0.0014304034756841483,-2.8883751054415628e-05,-2.8883751054415628e-05,0.00013154722873292223,-2.8883751550567444e-05,-2.8883751550567444e-05,-2.8883751550567444e-05,4.332562732585117e-05,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.00946033566490693,weak_or_distributed,"mod.blocks.2.attn.h6 uses muon<-neutral_hadron; natural A×grad=-2.888e-05, value/write=-2.888e-05 so it resists Tbl / protective. Routes: "
mod.blocks.2.attn.h6,charged_hadron<-muon,B_tbl_minus_hqql,0.019810199912763754,-7.626143849200285e-06,0.00036203673421908406,0.5582191645088842,0.000522908692295521,-7.626143849200285e-06,-7.626143849200285e-06,0.00010194839932857144,-7.626134587769491e-06,-7.626134587769491e-06,-7.626134587769491e-06,1.1439201881654236e-05,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.009448228373558023,weak_or_distributed,"mod.blocks.2.attn.h6 uses charged_hadron<-muon; natural A×grad=-7.626e-06, value/write=-7.626e-06 so it resists Tbl / protective. Routes: "
mod.blocks.2.attn.h6,electron<-neutral_hadron,B_tbl_minus_hqql,0.034633129182860586,2.5411507080849225e-05,0.00034235627396462994,1.4456976582022274,0.0016158834880437044,2.5411507080849225e-05,2.5411507080849225e-05,0.00012370632911243133,2.541147163061824e-05,2.541147163061824e-05,2.541147163061824e-05,3.811720744592736e-05,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.009446333250346417,weak_or_distributed,"mod.blocks.2.attn.h6 uses electron<-neutral_hadron; natural A×grad=2.541e-05, value/write=2.541e-05 so it pushes B toward Tbl. Routes: "
mod.blocks.2.attn.h6,neutral_hadron<-muon,B_tbl_minus_hqql,0.02141240116852265,0.0001293837485624679,0.0002202651330737338,2.033020413952109,0.0012479613285028824,0.0001293837485624679,0.0001293837485624679,0.0002491419061121353,0.0001293837454423958,0.0001293837454423958,0.0001293837454423958,0.0001940756181635937,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.009428214383267297,weak_or_distributed,"mod.blocks.2.attn.h6 uses neutral_hadron<-muon; natural A×grad=1.294e-04, value/write=1.294e-04 so it pushes B toward Tbl. Routes: "
mod.cls_blocks.1.attn.h5,neutral_hadron<-muon,B_tbl_minus_hqql,0.019387053325772285,3.3313854752729334e-05,0.0004515589486497144,1.2044753630956013,0.033359662940104805,3.3313854752729334e-05,3.3313854752729334e-05,0.00016286051929152262,3.3313854752729334e-05,3.3313854752729334e-05,3.3313854752729334e-05,4.9970782129094005e-05,mod.cls_blocks.1.attn,5,0.03576848920783959,0.03576848920783959,-0.11596447508782148,0.11596447508782148,0,0,,0,,,0.009426995105362343,weak_or_distributed,"mod.cls_blocks.1.attn.h5 uses neutral_hadron<-muon; natural A×grad=3.331e-05, value/write=3.331e-05 so it pushes B toward Tbl. Routes: "
mod.cls_blocks.1.attn.h5,neutral_hadron<-neutral_hadron,B_tbl_minus_hqql,0.01681267594297727,-0.00013932338818752518,0.0003313970228191465,0.7702789704004923,0.016679831470052402,-0.00013932338818752518,-0.00013932338818752518,0.0002918343379860744,-0.00013932338818752518,-0.00013932338818752518,-0.00013932338818752518,0.00020898508228128776,mod.cls_blocks.1.attn,5,0.03576848920783959,0.03576848920783959,-0.11596447508782148,0.11596447508782148,0,0,,0,,,0.00941284271296657,weak_or_distributed,"mod.cls_blocks.1.attn.h5 uses neutral_hadron<-neutral_hadron; natural A×grad=-1.393e-04, value/write=-1.393e-04 so it resists Tbl / protective. Routes: "
mod.blocks.2.attn.h6,charged_hadron<-charged_hadron,B_tbl_minus_hqql,0.0317473178731956,1.8989553835146426e-05,0.00031282359803740903,0.022246510009973793,3.7680635588322375e-05,1.8989553835146426e-05,1.8989553835146426e-05,0.0001066902302620719,1.898955477218653e-05,1.898955477218653e-05,1.898955477218653e-05,2.8484332158279797e-05,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.009410378657560763,weak_or_distributed,"mod.blocks.2.attn.h6 uses charged_hadron<-charged_hadron; natural A×grad=1.899e-05, value/write=1.899e-05 so it pushes B toward Tbl. Routes: "
mod.blocks.2.attn.h6,electron<-charged_hadron,B_tbl_minus_hqql,0.025299518037650546,1.6753176514303974e-05,0.00029460608877066003,0.2960998260368735,0.0003724748379219387,1.6753176514303974e-05,1.6753176514303974e-05,9.878128696412097e-05,1.6753194176999387e-05,1.6753194176999387e-05,1.6753194176999387e-05,2.5129791265499082e-05,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.009389924787698827,weak_or_distributed,"mod.blocks.2.attn.h6 uses electron<-charged_hadron; natural A×grad=1.675e-05, value/write=1.675e-05 so it pushes B toward Tbl. Routes: "
mod.blocks.2.attn.h6,charged_hadron<-photon,B_tbl_minus_hqql,0.022853048858136008,5.307163411296021e-06,0.00029403204036890695,0.031511131980088,4.55623653682618e-05,5.307163411296021e-06,5.307163411296021e-06,8.146875520917077e-05,5.3071656389729154e-06,5.3071656389729154e-06,5.3071656389729154e-06,7.960748458459372e-06,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.009377904710759048,weak_or_distributed,"mod.blocks.2.attn.h6 uses charged_hadron<-photon; natural A×grad=5.307e-06, value/write=5.307e-06 so it pushes B toward Tbl. Routes: "
mod.blocks.2.attn.h6,muon<-charged_hadron,B_tbl_minus_hqql,0.024067212941156605,-4.11540131993869e-05,0.0002547846389261086,0.32696089987027444,0.000392754852645478,-4.11540131993869e-05,-4.11540131993869e-05,0.0001254271795306075,-4.115401753875569e-05,-4.115401753875569e-05,-4.115401753875569e-05,6.173102630813354e-05,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.009374504161216032,weak_or_distributed,"mod.blocks.2.attn.h6 uses muon<-charged_hadron; natural A×grad=-4.115e-05, value/write=-4.115e-05 so it resists Tbl / protective. Routes: "
mod.blocks.2.attn.h6,electron<-electron,B_tbl_minus_hqql,0.015401630975039942,-4.998510002159102e-05,0.00024160452461663746,3.7430389404296873,0.0031394307767706256,-4.998510002159102e-05,-4.998510002159102e-05,0.0001353787811865459,-4.998509366812089e-05,-4.998509366812089e-05,-4.998509366812089e-05,7.497764050218133e-05,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.009370155123035927,weak_or_distributed,"mod.blocks.2.attn.h6 uses electron<-electron; natural A×grad=-4.999e-05, value/write=-4.999e-05 so it resists Tbl / protective. Routes: "
mod.blocks.2.attn.h6,charged_hadron<-neutral_hadron,B_tbl_minus_hqql,0.028384719756597232,-2.1679112455343032e-05,0.00026830425846015977,0.10835135979887273,0.00015818960988682877,-2.1679112455343032e-05,-2.1679112455343032e-05,9.959473329805449e-05,-2.1679109996686107e-05,-2.1679109996686107e-05,-2.1679109996686107e-05,3.251866499502916e-05,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.009368548873208014,weak_or_distributed,"mod.blocks.2.attn.h6 uses charged_hadron<-neutral_hadron; natural A×grad=-2.168e-05, value/write=-2.168e-05 so it resists Tbl / protective. Routes: "
mod.blocks.2.attn.h6,neutral_hadron<-photon,B_tbl_minus_hqql,0.025961164036155074,9.325654850639313e-05,0.00018647282969860165,0.1315568058287145,0.00011057196210328357,9.325654850639313e-05,9.325654850639313e-05,0.0001865030301842401,9.325654662226086e-05,9.325654662226086e-05,9.325654662226086e-05,0.0001398848199333913,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.009358294881072031,weak_or_distributed,"mod.blocks.2.attn.h6 uses neutral_hadron<-photon; natural A×grad=9.326e-05, value/write=9.326e-05 so it pushes B toward Tbl. Routes: "
mod.blocks.5.attn.h4,charged_hadron<-muon,B_tbl_minus_hqql,0.3455858710206161,-0.0001532561598404585,0.0007774890217213829,0.32898927300663316,0.0001628720529093328,-0.0001532561598404585,-0.0001532561598404585,0.00042425649519103344,-0.00015325614078423222,-0.00015325614078423222,-0.00015325614078423222,0.00022988421117634835,mod.blocks.5.attn,4,0.033659562657703646,0.033659562657703646,-0.044286743679549545,0.044286743679549545,0,0,,0,,,0.009345635826931526,weak_or_distributed,"mod.blocks.5.attn.h4 uses charged_hadron<-muon; natural A×grad=-1.533e-04, value/write=-1.533e-04 so it resists Tbl / protective. Routes: "
mod.blocks.2.attn.h6,muon<-photon,B_tbl_minus_hqql,0.04255906044880846,-1.2595662386712633e-05,0.00024073661644699801,0.41959820220719524,0.0004323234385463284,-1.2595662386712633e-05,-1.2595662386712633e-05,7.907764769181846e-05,-1.2595664884429425e-05,-1.2595664884429425e-05,-1.2595664884429425e-05,1.8893497326644138e-05,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.009331897786082595,weak_or_distributed,"mod.blocks.2.attn.h6 uses muon<-photon; natural A×grad=-1.260e-05, value/write=-1.260e-05 so it resists Tbl / protective. Routes: "
mod.blocks.3.attn.h4,photon<-electron,B_tbl_minus_hqql,0.09265436106126942,-0.0012488737936351925,0.0013226303871299756,0.39975606966361726,0.00027281164422818867,-0.0012488737936351925,-0.0012488737936351925,0.0022039682872352826,-0.0012488738372909381,-0.0012488738372909381,-0.0012488738372909381,0.0018733107559364072,mod.blocks.3.attn,4,0.027005571078916546,0.027005571078916546,-0.006867309770314023,0.006867309770314023,0,0,,0,,,0.009322896994150051,weak_or_distributed,"mod.blocks.3.attn.h4 uses photon<-electron; natural A×grad=-0.0012, value/write=-0.0012 so it resists Tbl / protective. Routes: "
mod.cls_blocks.1.attn.h5,electron<-electron,B_tbl_minus_hqql,0.008208820391155313,-0.0001484412256104406,0.0002246481658706519,2.4457539081573487,0.03859530215462049,-0.0001484412256104406,-0.0001484412256104406,0.00027882387988332384,-0.0001484412256104406,-0.0001484412256104406,-0.0001484412256104406,0.00022266183841566087,mod.cls_blocks.1.attn,5,0.03576848920783959,0.03576848920783959,-0.11596447508782148,0.11596447508782148,0,0,,0,,,0.00931521169344099,weak_or_distributed,"mod.cls_blocks.1.attn.h5 uses electron<-electron; natural A×grad=-1.484e-04, value/write=-1.484e-04 so it resists Tbl / protective. Routes: "
mod.blocks.1.attn.h1,charged_hadron<-photon,B_tbl_minus_hqql,0.016989219710058758,-1.8789955169863996e-05,0.00020162893995341233,0.03364062852019408,3.680515076002737e-05,-1.8789955169863996e-05,-1.8789955169863996e-05,7.859216774314908e-05,-1.8789954958618773e-05,-1.8789954958618773e-05,-1.8789954958618773e-05,2.818493243792816e-05,mod.blocks.1.attn,1,-0.0363580842531519,0.0363580842531519,-0.026672288120607845,0.026672288120607845,0,0,,0,,,0.009309939958200007,weak_or_distributed,"mod.blocks.1.attn.h1 uses charged_hadron<-photon; natural A×grad=-1.879e-05, value/write=-1.879e-05 so it resists Tbl / protective. Routes: "
mod.blocks.1.attn.h1,charged_hadron<-neutral_hadron,B_tbl_minus_hqql,0.01709663227866196,-3.201093004630162e-05,0.00018513072160059824,0.13834075310522476,0.00012778512251276398,-3.201093004630162e-05,-3.201093004630162e-05,9.429907546960198e-05,-3.201093073805933e-05,-3.201093073805933e-05,-3.201093073805933e-05,4.801639610708899e-05,mod.blocks.1.attn,1,-0.0363580842531519,0.0363580842531519,-0.026672288120607845,0.026672288120607845,0,0,,0,,,0.009306662715626633,weak_or_distributed,"mod.blocks.1.attn.h1 uses charged_hadron<-neutral_hadron; natural A×grad=-3.201e-05, value/write=-3.201e-05 so it resists Tbl / protective. Routes: "
mod.blocks.2.attn.h6,photon<-charged_hadron,B_tbl_minus_hqql,0.03375419934013817,-1.4530131419357349e-05,0.0002086196701294005,0.026899854565012853,2.8384348547503388e-05,-1.4530131419357349e-05,-1.4530131419357349e-05,7.395011466138615e-05,-1.4530129787007901e-05,-1.4530129787007901e-05,-1.4530129787007901e-05,2.179519468051185e-05,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.009301715304667576,weak_or_distributed,"mod.blocks.2.attn.h6 uses photon<-charged_hadron; natural A×grad=-1.453e-05, value/write=-1.453e-05 so it resists Tbl / protective. Routes: "
mod.blocks.1.attn.h1,charged_hadron<-charged_hadron,B_tbl_minus_hqql,0.018229548496894264,-2.7684982814670428e-05,0.0001764955259634037,0.025727016180956998,3.0438311583531504e-05,-2.7684982814670428e-05,-2.7684982814670428e-05,8.565135571285656e-05,-2.7684983608772212e-05,-2.7684983608772212e-05,-2.7684983608772212e-05,4.1527475413158314e-05,mod.blocks.1.attn,1,-0.0363580842531519,0.0363580842531519,-0.026672288120607845,0.026672288120607845,0,0,,0,,,0.009293701572860151,weak_or_distributed,"mod.blocks.1.attn.h1 uses charged_hadron<-charged_hadron; natural A×grad=-2.768e-05, value/write=-2.768e-05 so it resists Tbl / protective. Routes: "
mod.blocks.5.attn.h4,photon<-muon,B_tbl_minus_hqql,0.37764993632462485,-0.00012296991285642325,0.0007536298062269222,0.3621337146901373,0.00013783558683622797,-0.00012296991285642325,-0.00012296991285642325,0.00037286232084136537,-0.0001229699297974589,-0.0001229699297974589,-0.0001229699297974589,0.00018445489469618836,mod.blocks.5.attn,4,0.033659562657703646,0.033659562657703646,-0.044286743679549545,0.044286743679549545,0,0,,0,,,0.009291490400450292,weak_or_distributed,"mod.blocks.5.attn.h4 uses photon<-muon; natural A×grad=-1.230e-04, value/write=-1.230e-04 so it resists Tbl / protective. Routes: "
mod.blocks.2.attn.h6,photon<-photon,B_tbl_minus_hqql,0.020236040540297984,3.8690223938302144e-05,0.0001604728739376992,0.03155277206199099,2.8421856771550303e-05,3.8690223938302144e-05,3.8690223938302144e-05,9.815355439187802e-05,3.869022453681996e-05,3.869022453681996e-05,3.869022453681996e-05,5.803533680522994e-05,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.009277728603225687,weak_or_distributed,"mod.blocks.2.attn.h6 uses photon<-photon; natural A×grad=3.869e-05, value/write=3.869e-05 so it pushes B toward Tbl. Routes: "
mod.blocks.2.attn.h6,photon<-muon,B_tbl_minus_hqql,0.02029297722863214,-6.815807817257513e-06,0.00016727149387176058,0.6144576624258241,0.0004066570814865739,-6.815807817257513e-06,-6.815807817257513e-06,5.204158519382641e-05,-6.81581121089446e-06,-6.81581121089446e-06,-6.81581121089446e-06,1.022371681634169e-05,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.009252652809833823,weak_or_distributed,"mod.blocks.2.attn.h6 uses photon<-muon; natural A×grad=-6.816e-06, value/write=-6.816e-06 so it resists Tbl / protective. Routes: "
mod.blocks.1.attn.h1,photon<-photon,B_tbl_minus_hqql,0.016014025568455055,1.3466545307560665e-05,0.0001441359248683298,0.03368508260479295,2.6084225686949434e-05,1.3466545307560665e-05,1.3466545307560665e-05,5.6233799178423446e-05,1.3466545543121897e-05,1.3466545543121897e-05,1.3466545543121897e-05,2.0199818314682845e-05,mod.blocks.1.attn,1,-0.0363580842531519,0.0363580842531519,-0.026672288120607845,0.026672288120607845,0,0,,0,,,0.009247123533699426,weak_or_distributed,"mod.blocks.1.attn.h1 uses photon<-photon; natural A×grad=1.347e-05, value/write=1.347e-05 so it pushes B toward Tbl. Routes: "
mod.blocks.2.attn.h6,neutral_hadron<-neutral_hadron,B_tbl_minus_hqql,0.027725525822249016,2.771765520679085e-05,0.00013957837199995993,0.36805734281873886,0.0003123550369143341,2.771765520679085e-05,2.771765520679085e-05,7.647107581017626e-05,2.771765499180329e-05,2.771765499180329e-05,2.771765499180329e-05,4.157648248770494e-05,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.009245861531742932,weak_or_distributed,"mod.blocks.2.attn.h6 uses neutral_hadron<-neutral_hadron; natural A×grad=2.772e-05, value/write=2.772e-05 so it pushes B toward Tbl. Routes: "
mod.blocks.2.attn.h6,photon<-neutral_hadron,B_tbl_minus_hqql,0.025578751195396602,-1.6543038846291832e-05,0.00015074343628180469,0.1302902714936858,0.00011850270034088535,-1.6543038846291832e-05,-1.6543038846291832e-05,6.250041733988891e-05,-1.654303859574233e-05,-1.654303859574233e-05,-1.654303859574233e-05,2.481455789361349e-05,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.009245851979628714,weak_or_distributed,"mod.blocks.2.attn.h6 uses photon<-neutral_hadron; natural A×grad=-1.654e-05, value/write=-1.654e-05 so it resists Tbl / protective. Routes: "
mod.blocks.1.attn.h1,neutral_hadron<-charged_hadron,B_tbl_minus_hqql,0.02024881612564963,1.908032764520129e-06,0.00014519437327170222,0.10800631649851936,8.768215522123127e-05,1.908032764520129e-06,1.908032764520129e-06,3.916064246470575e-05,1.908032247785453e-06,1.908032247785453e-06,1.908032247785453e-06,2.8620483716781796e-06,mod.blocks.1.attn,1,-0.0363580842531519,0.0363580842531519,-0.026672288120607845,0.026672288120607845,0,0,,0,,,0.009236623468807463,weak_or_distributed,"mod.blocks.1.attn.h1 uses neutral_hadron<-charged_hadron; natural A×grad=1.908e-06, value/write=1.908e-06 so it pushes B toward Tbl. Routes: "
mod.blocks.1.attn.h1,photon<-neutral_hadron,B_tbl_minus_hqql,0.01739394571375584,-8.04459312138165e-06,0.00013520053405794618,0.16635189732900993,0.00010875613106666108,-8.04459312138165e-06,-8.04459312138165e-06,4.586702319655902e-05,-8.044593083799224e-06,-8.044593083799224e-06,-8.044593083799224e-06,1.2066889625698836e-05,mod.blocks.1.attn,1,-0.0363580842531519,0.0363580842531519,-0.026672288120607845,0.026672288120607845,0,0,,0,,,0.00923276619042972,weak_or_distributed,"mod.blocks.1.attn.h1 uses photon<-neutral_hadron; natural A×grad=-8.045e-06, value/write=-8.045e-06 so it resists Tbl / protective. Routes: "
mod.blocks.1.attn.h1,photon<-charged_hadron,B_tbl_minus_hqql,0.01762270136619265,-1.3256408357519579e-05,0.00012961574389668551,0.031108384791556382,2.604980242639259e-05,-1.3256408357519579e-05,-1.3256408357519579e-05,5.228854851045075e-05,-1.3256408587968912e-05,-1.3256408587968912e-05,-1.3256408587968912e-05,1.9884612881953367e-05,mod.blocks.1.attn,1,-0.0363580842531519,0.0363580842531519,-0.026672288120607845,0.026672288120607845,0,0,,0,,,0.009232393215772629,weak_or_distributed,"mod.blocks.1.attn.h1 uses photon<-charged_hadron; natural A×grad=-1.326e-05, value/write=-1.326e-05 so it resists Tbl / protective. Routes: "
mod.blocks.1.attn.h1,neutral_hadron<-photon,B_tbl_minus_hqql,0.01723230835409532,2.1836179761266074e-06,0.0001392089880453859,0.14044730722411605,0.00010543598003875331,2.1836179761266074e-06,2.1836179761266074e-06,3.8077673975536386e-05,2.183615144917205e-06,2.183615144917205e-06,2.183615144917205e-06,3.2754227173758075e-06,mod.blocks.1.attn,1,-0.0363580842531519,0.0363580842531519,-0.026672288120607845,0.026672288120607845,0,0,,0,,,0.009230913666478279,weak_or_distributed,"mod.blocks.1.attn.h1 uses neutral_hadron<-photon; natural A×grad=2.184e-06, value/write=2.184e-06 so it pushes B toward Tbl. Routes: "
mod.blocks.2.attn.h6,neutral_hadron<-charged_hadron,B_tbl_minus_hqql,0.030493606731107827,-7.117666755970952e-06,0.00014294687707088076,0.09339456951495298,9.195331556355541e-05,-7.117666755970952e-06,-7.117666755970952e-06,4.641321940167662e-05,-7.117667072679301e-06,-7.117667072679301e-06,-7.117667072679301e-06,1.0676500609018953e-05,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.009228630048894728,weak_or_distributed,"mod.blocks.2.attn.h6 uses neutral_hadron<-charged_hadron; natural A×grad=-7.118e-06, value/write=-7.118e-06 so it resists Tbl / protective. Routes: "
mod.blocks.6.attn.h1,electron<-neutral_hadron,B_tbl_minus_hqql,0.012478662439046757,0.00013582598999431974,0.0001661090581204489,1.5116262786528643,0.001919087501900161,0.00013582598999431974,0.00013582598999431974,0.0002452662495215918,0.00013582598588821865,0.00013582598588821865,0.00013582598588821865,0.00020373897883232798,mod.blocks.6.attn,1,-0.03568876866484061,0.03568876866484061,-0.039100153153412975,0.039100153153412975,0,0,,0,,,0.00922412721021882,weak_or_distributed,"mod.blocks.6.attn.h1 uses electron<-neutral_hadron; natural A×grad=1.358e-04, value/write=1.358e-04 so it pushes B toward Tbl. Routes: "
mod.blocks.2.attn.h6,charged_hadron<-electron,B_tbl_minus_hqql,0.011366925280047988,-3.4276239643403744e-06,0.00013670705737776895,0.44408936581369174,0.0005643790935055685,-3.4276239643403744e-06,-3.4276239643403744e-06,3.93182002909528e-05,-3.4276256442079185e-06,-3.4276256442079185e-06,-3.4276256442079185e-06,5.1414384663118775e-06,mod.blocks.2.attn,6,0.03631426201900467,0.03631426201900467,-0.016794986280729063,0.016794986280729063,0,0,,0,,,0.009218700187773146,weak_or_distributed,"mod.blocks.2.attn.h6 uses charged_hadron<-electron; natural A×grad=-3.428e-06, value/write=-3.428e-06 so it resists Tbl / protective. Routes: "
mod.blocks.4.attn.h4,photon<-electron,B_tbl_minus_hqql,0.3181202398309913,0.0007847893254142782,0.0011056316810406557,0.31436445901719784,0.00014729071710017517,0.0007847893254142782,0.0007847893254142782,0.0014535919083815813,0.0007847893220085804,0.0007847893220085804,0.0007847893220085804,0.0011771839830128706,mod.blocks.4.attn,4,0.029281711373187136,0.029281711373187136,-0.029607897289679386,0.029607897289679386,0,0,,0,,,0.00921084884634602,weak_or_distributed,"mod.blocks.4.attn.h4 uses photon<-electron; natural A×grad=7.848e-04, value/write=7.848e-04 so it pushes B toward Tbl. Routes: "
