control,transition_type,from_id,from_label,to_id,to_label,n,from_total,rate
remove_top2,baseline_pred_to_control_pred,6,label_Zqq,6,label_Zqq,77,251,0.30677290836653387
remove_top2,baseline_pred_to_control_pred,9,label_Tbl,1,label_Hbb,49,253,0.19367588932806323
remove_top2,baseline_pred_to_control_pred,5,label_Hqql,5,label_Hqql,37,255,0.1450980392156863
remove_top2,baseline_pred_to_control_pred,7,label_Wqq,6,label_Zqq,37,270,0.13703703703703704
remove_top2,baseline_pred_to_control_pred,1,label_Hbb,4,label_H4q,31,243,0.12757201646090535
remove_top2,baseline_pred_to_control_pred,2,label_Hcc,8,label_Tbqq,26,220,0.11818181818181818
remove_top2,baseline_pred_to_control_pred,9,label_Tbl,8,label_Tbqq,28,253,0.11067193675889328
remove_top2,baseline_pred_to_control_pred,1,label_Hbb,8,label_Tbqq,25,243,0.102880658436214
remove_top2,baseline_pred_to_control_pred,9,label_Tbl,6,label_Zqq,25,253,0.09881422924901186
remove_top2,baseline_pred_to_control_pred,1,label_Hbb,2,label_Hcc,24,243,0.09876543209876543
remove_top2,baseline_pred_to_control_pred,3,label_Hgg,4,label_H4q,27,280,0.09642857142857143
remove_top2,baseline_pred_to_control_pred,8,label_Tbqq,4,label_H4q,26,273,0.09523809523809523
remove_top2,baseline_pred_to_control_pred,6,label_Zqq,7,label_Wqq,23,251,0.09163346613545817
remove_top2,baseline_pred_to_control_pred,4,label_H4q,3,label_Hgg,25,274,0.09124087591240876
remove_top2,baseline_pred_to_control_pred,0,label_QCD,4,label_H4q,20,241,0.08298755186721991
remove_top2,baseline_pred_to_control_pred,0,label_QCD,8,label_Tbqq,17,241,0.07053941908713693
remove_top2,baseline_pred_to_control_pred,9,label_Tbl,9,label_Tbl,17,253,0.06719367588932806
remove_top2,baseline_pred_to_control_pred,5,label_Hqql,6,label_Zqq,17,255,0.06666666666666667
remove_top2,baseline_pred_to_control_pred,5,label_Hqql,7,label_Wqq,17,255,0.06666666666666667
remove_top2,baseline_pred_to_control_pred,6,label_Zqq,1,label_Hbb,16,251,0.06374501992031872
remove_top2,baseline_pred_to_control_pred,9,label_Tbl,3,label_Hgg,14,253,0.05533596837944664
remove_top2,baseline_pred_to_control_pred,2,label_Hcc,3,label_Hgg,12,220,0.05454545454545454
remove_top2,baseline_pred_to_control_pred,9,label_Tbl,7,label_Wqq,13,253,0.05138339920948617
remove_top2,baseline_pred_to_control_pred,0,label_QCD,3,label_Hgg,12,241,0.04979253112033195
remove_top2,baseline_pred_to_control_pred,1,label_Hbb,3,label_Hgg,12,243,0.04938271604938271
remove_top2,baseline_pred_to_control_pred,9,label_Tbl,4,label_H4q,12,253,0.04743083003952569
remove_top2,baseline_pred_to_control_pred,2,label_Hcc,1,label_Hbb,10,220,0.045454545454545456
remove_top2,baseline_pred_to_control_pred,7,label_Wqq,0,label_QCD,12,270,0.044444444444444446
remove_top2,baseline_pred_to_control_pred,5,label_Hqql,0,label_QCD,11,255,0.043137254901960784
remove_top2,baseline_pred_to_control_pred,6,label_Zqq,3,label_Hgg,10,251,0.0398406374501992
remove_top2,baseline_pred_to_control_pred,5,label_Hqql,8,label_Tbqq,10,255,0.0392156862745098
remove_top2,baseline_pred_to_control_pred,0,label_QCD,7,label_Wqq,9,241,0.03734439834024896
remove_top2,baseline_pred_to_control_pred,2,label_Hcc,6,label_Zqq,8,220,0.03636363636363636
remove_top2,baseline_pred_to_control_pred,3,label_Hgg,0,label_QCD,8,280,0.02857142857142857
remove_top2,baseline_pred_to_control_pred,9,label_Tbl,2,label_Hcc,7,253,0.02766798418972332
remove_top2,baseline_pred_to_control_pred,9,label_Tbl,5,label_Hqql,6,253,0.023715415019762844
remove_top2,baseline_pred_to_control_pred,3,label_Hgg,8,label_Tbqq,6,280,0.02142857142857143
remove_top2,baseline_pred_to_control_pred,4,label_H4q,8,label_Tbqq,5,274,0.01824817518248175
remove_top2,baseline_pred_to_control_pred,1,label_Hbb,5,label_Hqql,4,243,0.01646090534979424
remove_top2,baseline_pred_to_control_pred,1,label_Hbb,6,label_Zqq,4,243,0.01646090534979424
remove_top2,baseline_pred_to_control_pred,6,label_Zqq,2,label_Hcc,4,251,0.01593625498007968
remove_top2,baseline_pred_to_control_pred,5,label_Hqql,2,label_Hcc,4,255,0.01568627450980392
remove_top2,baseline_pred_to_control_pred,5,label_Hqql,3,label_Hgg,4,255,0.01568627450980392
remove_top2,baseline_pred_to_control_pred,8,label_Tbqq,1,label_Hbb,4,273,0.014652014652014652
remove_top2,baseline_pred_to_control_pred,3,label_Hgg,1,label_Hbb,4,280,0.014285714285714285
remove_top2,baseline_pred_to_control_pred,6,label_Zqq,0,label_QCD,3,251,0.01195219123505976
remove_top2,baseline_pred_to_control_pred,6,label_Zqq,8,label_Tbqq,3,251,0.01195219123505976
remove_top2,baseline_pred_to_control_pred,5,label_Hqql,1,label_Hbb,3,255,0.011764705882352941
remove_top2,baseline_pred_to_control_pred,5,label_Hqql,9,label_Tbl,3,255,0.011764705882352941
remove_top2,baseline_pred_to_control_pred,4,label_H4q,0,label_QCD,3,274,0.010948905109489052
remove_top2,baseline_pred_to_control_pred,2,label_Hcc,0,label_QCD,2,220,0.00909090909090909
remove_top2,baseline_pred_to_control_pred,0,label_QCD,6,label_Zqq,2,241,0.008298755186721992
remove_top2,baseline_pred_to_control_pred,1,label_Hbb,0,label_QCD,2,243,0.00823045267489712
remove_top2,baseline_pred_to_control_pred,1,label_Hbb,7,label_Wqq,2,243,0.00823045267489712
remove_top2,baseline_pred_to_control_pred,8,label_Tbqq,3,label_Hgg,2,273,0.007326007326007326
remove_top2,baseline_pred_to_control_pred,2,label_Hcc,5,label_Hqql,1,220,0.004545454545454545
remove_top2,baseline_pred_to_control_pred,1,label_Hbb,9,label_Tbl,1,243,0.00411522633744856
remove_top2,baseline_pred_to_control_pred,6,label_Zqq,5,label_Hqql,1,251,0.00398406374501992
remove_top2,baseline_pred_to_control_pred,7,label_Wqq,3,label_Hgg,1,270,0.003703703703703704
remove_top2,baseline_pred_to_control_pred,8,label_Tbqq,5,label_Hqql,1,273,0.003663003663003663
remove_top2,baseline_pred_to_control_pred,4,label_H4q,1,label_Hbb,1,274,0.0036496350364963502
remove_top2,baseline_pred_to_control_pred,4,label_H4q,5,label_Hqql,1,274,0.0036496350364963502
remove_top2,baseline_pred_to_control_pred,4,label_H4q,6,label_Zqq,1,274,0.0036496350364963502
remove_top2,baseline_pred_to_control_pred,3,label_Hgg,6,label_Zqq,1,280,0.0035714285714285713
remove_top2,true_class_to_control_pred,8,label_Tbqq,8,label_Tbqq,215,256,0.83984375
remove_top2,true_class_to_control_pred,4,label_H4q,4,label_H4q,205,256,0.80078125
remove_top2,true_class_to_control_pred,3,label_Hgg,3,label_Hgg,175,256,0.68359375
remove_top2,true_class_to_control_pred,0,label_QCD,0,label_QCD,152,256,0.59375
remove_top2,true_class_to_control_pred,5,label_Hqql,4,label_H4q,148,256,0.578125
remove_top2,true_class_to_control_pred,1,label_Hbb,1,label_Hbb,117,256,0.45703125
remove_top2,true_class_to_control_pred,7,label_Wqq,7,label_Wqq,117,256,0.45703125
remove_top2,true_class_to_control_pred,6,label_Zqq,4,label_H4q,115,256,0.44921875
remove_top2,true_class_to_control_pred,2,label_Hcc,4,label_H4q,90,256,0.3515625
remove_top2,true_class_to_control_pred,7,label_Wqq,4,label_H4q,78,256,0.3046875
remove_top2,true_class_to_control_pred,9,label_Tbl,0,label_QCD,78,256,0.3046875
remove_top2,true_class_to_control_pred,6,label_Zqq,6,label_Zqq,66,256,0.2578125
remove_top2,true_class_to_control_pred,2,label_Hcc,2,label_Hcc,65,256,0.25390625
remove_top2,true_class_to_control_pred,9,label_Tbl,1,label_Hbb,49,256,0.19140625
remove_top2,true_class_to_control_pred,1,label_Hbb,4,label_H4q,45,256,0.17578125
remove_top2,true_class_to_control_pred,7,label_Wqq,6,label_Zqq,40,256,0.15625
remove_top2,true_class_to_control_pred,3,label_Hgg,4,label_H4q,38,256,0.1484375
remove_top2,true_class_to_control_pred,5,label_Hqql,5,label_Hqql,38,256,0.1484375
remove_top2,true_class_to_control_pred,0,label_QCD,4,label_H4q,35,256,0.13671875
remove_top2,true_class_to_control_pred,2,label_Hcc,3,label_Hgg,35,256,0.13671875
remove_top2,true_class_to_control_pred,4,label_H4q,3,label_Hgg,30,256,0.1171875
remove_top2,true_class_to_control_pred,6,label_Zqq,7,label_Wqq,30,256,0.1171875
remove_top2,true_class_to_control_pred,2,label_Hcc,8,label_Tbqq,29,256,0.11328125
remove_top2,true_class_to_control_pred,9,label_Tbl,8,label_Tbqq,29,256,0.11328125
remove_top2,true_class_to_control_pred,1,label_Hbb,3,label_Hgg,28,256,0.109375
remove_top2,true_class_to_control_pred,1,label_Hbb,8,label_Tbqq,27,256,0.10546875
remove_top2,true_class_to_control_pred,0,label_QCD,3,label_Hgg,26,256,0.1015625
remove_top2,true_class_to_control_pred,0,label_QCD,8,label_Tbqq,25,256,0.09765625
remove_top2,true_class_to_control_pred,8,label_Tbqq,4,label_H4q,25,256,0.09765625
remove_top2,true_class_to_control_pred,9,label_Tbl,6,label_Zqq,24,256,0.09375
remove_top2,true_class_to_control_pred,2,label_Hcc,1,label_Hbb,22,256,0.0859375
remove_top2,true_class_to_control_pred,1,label_Hbb,2,label_Hcc,20,256,0.078125
remove_top2,true_class_to_control_pred,9,label_Tbl,9,label_Tbl,19,256,0.07421875
remove_top2,true_class_to_control_pred,5,label_Hqql,7,label_Wqq,18,256,0.0703125
remove_top2,true_class_to_control_pred,5,label_Hqql,6,label_Zqq,17,256,0.06640625
remove_top2,true_class_to_control_pred,9,label_Tbl,3,label_Hgg,16,256,0.0625
remove_top2,true_class_to_control_pred,3,label_Hgg,0,label_QCD,15,256,0.05859375
remove_top2,true_class_to_control_pred,5,label_Hqql,0,label_QCD,15,256,0.05859375
remove_top2,true_class_to_control_pred,9,label_Tbl,4,label_H4q,15,256,0.05859375
remove_top2,true_class_to_control_pred,3,label_Hgg,1,label_Hbb,14,256,0.0546875
remove_top2,true_class_to_control_pred,7,label_Wqq,0,label_QCD,13,256,0.05078125
remove_top2,true_class_to_control_pred,9,label_Tbl,7,label_Wqq,13,256,0.05078125
remove_top2,true_class_to_control_pred,6,label_Zqq,1,label_Hbb,11,256,0.04296875
remove_top2,true_class_to_control_pred,6,label_Zqq,8,label_Tbqq,11,256,0.04296875
remove_top2,true_class_to_control_pred,6,label_Zqq,0,label_QCD,10,256,0.0390625
remove_top2,true_class_to_control_pred,5,label_Hqql,8,label_Tbqq,9,256,0.03515625
remove_top2,true_class_to_control_pred,0,label_QCD,7,label_Wqq,8,256,0.03125
remove_top2,true_class_to_control_pred,4,label_H4q,0,label_QCD,8,256,0.03125
remove_top2,true_class_to_control_pred,2,label_Hcc,6,label_Zqq,7,256,0.02734375
remove_top2,true_class_to_control_pred,6,label_Zqq,3,label_Hgg,7,256,0.02734375
remove_top2,true_class_to_control_pred,9,label_Tbl,2,label_Hcc,7,256,0.02734375
remove_top2,true_class_to_control_pred,0,label_QCD,6,label_Zqq,6,256,0.0234375
remove_top2,true_class_to_control_pred,1,label_Hbb,6,label_Zqq,6,256,0.0234375
remove_top2,true_class_to_control_pred,4,label_H4q,8,label_Tbqq,6,256,0.0234375
remove_top2,true_class_to_control_pred,6,label_Zqq,2,label_Hcc,6,256,0.0234375
remove_top2,true_class_to_control_pred,9,label_Tbl,5,label_Hqql,6,256,0.0234375
remove_top2,true_class_to_control_pred,1,label_Hbb,5,label_Hqql,5,256,0.01953125
remove_top2,true_class_to_control_pred,3,label_Hgg,6,label_Zqq,5,256,0.01953125
remove_top2,true_class_to_control_pred,3,label_Hgg,8,label_Tbqq,5,256,0.01953125
remove_top2,true_class_to_control_pred,8,label_Tbqq,0,label_QCD,5,256,0.01953125
remove_top2,true_class_to_control_pred,8,label_Tbqq,1,label_Hbb,5,256,0.01953125
remove_top2,true_class_to_control_pred,8,label_Tbqq,3,label_Hgg,5,256,0.01953125
remove_top2,true_class_to_control_pred,1,label_Hbb,0,label_QCD,4,256,0.015625
remove_top2,true_class_to_control_pred,1,label_Hbb,7,label_Wqq,4,256,0.015625
remove_top2,true_class_to_control_pred,2,label_Hcc,0,label_QCD,4,256,0.015625
remove_top2,true_class_to_control_pred,5,label_Hqql,2,label_Hcc,4,256,0.015625
remove_top2,true_class_to_control_pred,7,label_Wqq,8,label_Tbqq,4,256,0.015625
remove_top2,true_class_to_control_pred,0,label_QCD,2,label_Hcc,3,256,0.01171875
remove_top2,true_class_to_control_pred,3,label_Hgg,2,label_Hcc,3,256,0.01171875
remove_top2,true_class_to_control_pred,4,label_H4q,7,label_Wqq,3,256,0.01171875
remove_top2,true_class_to_control_pred,5,label_Hqql,1,label_Hbb,3,256,0.01171875
remove_top2,true_class_to_control_pred,2,label_Hcc,5,label_Hqql,2,256,0.0078125
remove_top2,true_class_to_control_pred,2,label_Hcc,7,label_Wqq,2,256,0.0078125
remove_top2,true_class_to_control_pred,4,label_H4q,1,label_Hbb,2,256,0.0078125
remove_top2,true_class_to_control_pred,5,label_Hqql,3,label_Hgg,2,256,0.0078125
remove_top2,true_class_to_control_pred,5,label_Hqql,9,label_Tbl,2,256,0.0078125
remove_top2,true_class_to_control_pred,7,label_Wqq,3,label_Hgg,2,256,0.0078125
remove_top2,true_class_to_control_pred,0,label_QCD,1,label_Hbb,1,256,0.00390625
remove_top2,true_class_to_control_pred,3,label_Hgg,7,label_Wqq,1,256,0.00390625
remove_top2,true_class_to_control_pred,4,label_H4q,2,label_Hcc,1,256,0.00390625
remove_top2,true_class_to_control_pred,4,label_H4q,6,label_Zqq,1,256,0.00390625
remove_top2,true_class_to_control_pred,7,label_Wqq,1,label_Hbb,1,256,0.00390625
remove_top2,true_class_to_control_pred,7,label_Wqq,2,label_Hcc,1,256,0.00390625
remove_top2,true_class_to_control_pred,8,label_Tbqq,2,label_Hcc,1,256,0.00390625
keep_top2,baseline_pred_to_control_pred,5,label_Hqql,5,label_Hqql,171,255,0.6705882352941176
keep_top2,baseline_pred_to_control_pred,0,label_QCD,0,label_QCD,161,241,0.6680497925311203
keep_top2,baseline_pred_to_control_pred,9,label_Tbl,9,label_Tbl,136,253,0.5375494071146245
keep_top2,baseline_pred_to_control_pred,3,label_Hgg,7,label_Wqq,129,280,0.4607142857142857
keep_top2,baseline_pred_to_control_pred,2,label_Hcc,7,label_Wqq,95,220,0.4318181818181818
keep_top2,baseline_pred_to_control_pred,1,label_Hbb,7,label_Wqq,101,243,0.4156378600823045
keep_top2,baseline_pred_to_control_pred,9,label_Tbl,5,label_Hqql,103,253,0.40711462450592883
keep_top2,baseline_pred_to_control_pred,7,label_Wqq,0,label_QCD,107,270,0.3962962962962963
keep_top2,baseline_pred_to_control_pred,4,label_H4q,7,label_Wqq,99,274,0.3613138686131387
keep_top2,baseline_pred_to_control_pred,6,label_Zqq,0,label_QCD,90,251,0.35856573705179284
keep_top2,baseline_pred_to_control_pred,8,label_Tbqq,4,label_H4q,97,273,0.3553113553113553
keep_top2,baseline_pred_to_control_pred,6,label_Zqq,7,label_Wqq,88,251,0.350597609561753
keep_top2,baseline_pred_to_control_pred,7,label_Wqq,7,label_Wqq,85,270,0.3148148148148148
keep_top2,baseline_pred_to_control_pred,8,label_Tbqq,7,label_Wqq,78,273,0.2857142857142857
keep_top2,baseline_pred_to_control_pred,4,label_H4q,5,label_Hqql,63,274,0.22992700729927007
keep_top2,baseline_pred_to_control_pred,4,label_H4q,4,label_H4q,59,274,0.21532846715328466
keep_top2,baseline_pred_to_control_pred,3,label_Hgg,4,label_H4q,60,280,0.21428571428571427
keep_top2,baseline_pred_to_control_pred,5,label_Hqql,9,label_Tbl,52,255,0.20392156862745098
keep_top2,baseline_pred_to_control_pred,1,label_Hbb,5,label_Hqql,48,243,0.19753086419753085
keep_top2,baseline_pred_to_control_pred,0,label_QCD,7,label_Wqq,40,241,0.16597510373443983
keep_top2,baseline_pred_to_control_pred,8,label_Tbqq,5,label_Hqql,43,273,0.1575091575091575
keep_top2,baseline_pred_to_control_pred,3,label_Hgg,0,label_QCD,44,280,0.15714285714285714
keep_top2,baseline_pred_to_control_pred,2,label_Hcc,5,label_Hqql,34,220,0.15454545454545454
keep_top2,baseline_pred_to_control_pred,7,label_Wqq,5,label_Hqql,38,270,0.14074074074074075
keep_top2,baseline_pred_to_control_pred,2,label_Hcc,0,label_QCD,30,220,0.13636363636363635
keep_top2,baseline_pred_to_control_pred,1,label_Hbb,0,label_QCD,33,243,0.13580246913580246
keep_top2,baseline_pred_to_control_pred,2,label_Hcc,6,label_Zqq,29,220,0.1318181818181818
keep_top2,baseline_pred_to_control_pred,6,label_Zqq,5,label_Hqql,32,251,0.12749003984063745
keep_top2,baseline_pred_to_control_pred,2,label_Hcc,4,label_H4q,26,220,0.11818181818181818
keep_top2,baseline_pred_to_control_pred,4,label_H4q,0,label_QCD,32,274,0.11678832116788321
keep_top2,baseline_pred_to_control_pred,6,label_Zqq,6,label_Zqq,28,251,0.11155378486055777
keep_top2,baseline_pred_to_control_pred,1,label_Hbb,4,label_H4q,26,243,0.10699588477366255
keep_top2,baseline_pred_to_control_pred,3,label_Hgg,5,label_Hqql,26,280,0.09285714285714286
keep_top2,baseline_pred_to_control_pred,8,label_Tbqq,0,label_QCD,22,273,0.08058608058608059
keep_top2,baseline_pred_to_control_pred,0,label_QCD,5,label_Hqql,18,241,0.07468879668049792
keep_top2,baseline_pred_to_control_pred,1,label_Hbb,9,label_Tbl,18,243,0.07407407407407407
keep_top2,baseline_pred_to_control_pred,7,label_Wqq,4,label_H4q,18,270,0.06666666666666667
keep_top2,baseline_pred_to_control_pred,7,label_Wqq,6,label_Zqq,18,270,0.06666666666666667
keep_top2,baseline_pred_to_control_pred,4,label_H4q,6,label_Zqq,18,274,0.06569343065693431
keep_top2,baseline_pred_to_control_pred,1,label_Hbb,6,label_Zqq,15,243,0.06172839506172839
keep_top2,baseline_pred_to_control_pred,8,label_Tbqq,6,label_Zqq,16,273,0.05860805860805861
keep_top2,baseline_pred_to_control_pred,3,label_Hgg,6,label_Zqq,14,280,0.05
keep_top2,baseline_pred_to_control_pred,0,label_QCD,4,label_H4q,12,241,0.04979253112033195
keep_top2,baseline_pred_to_control_pred,8,label_Tbqq,9,label_Tbl,13,273,0.047619047619047616
keep_top2,baseline_pred_to_control_pred,5,label_Hqql,7,label_Wqq,12,255,0.047058823529411764
keep_top2,baseline_pred_to_control_pred,5,label_Hqql,0,label_QCD,10,255,0.0392156862745098
keep_top2,baseline_pred_to_control_pred,6,label_Zqq,4,label_H4q,8,251,0.03187250996015936
keep_top2,baseline_pred_to_control_pred,9,label_Tbl,0,label_QCD,8,253,0.03162055335968379
keep_top2,baseline_pred_to_control_pred,0,label_QCD,6,label_Zqq,7,241,0.029045643153526972
keep_top2,baseline_pred_to_control_pred,5,label_Hqql,4,label_H4q,7,255,0.027450980392156862
keep_top2,baseline_pred_to_control_pred,2,label_Hcc,9,label_Tbl,6,220,0.02727272727272727
keep_top2,baseline_pred_to_control_pred,3,label_Hgg,9,label_Tbl,6,280,0.02142857142857143
keep_top2,baseline_pred_to_control_pred,9,label_Tbl,7,label_Wqq,5,253,0.019762845849802372
keep_top2,baseline_pred_to_control_pred,6,label_Zqq,9,label_Tbl,4,251,0.01593625498007968
keep_top2,baseline_pred_to_control_pred,7,label_Wqq,9,label_Tbl,4,270,0.014814814814814815
keep_top2,baseline_pred_to_control_pred,8,label_Tbqq,8,label_Tbqq,4,273,0.014652014652014652
keep_top2,baseline_pred_to_control_pred,0,label_QCD,9,label_Tbl,3,241,0.012448132780082987
keep_top2,baseline_pred_to_control_pred,5,label_Hqql,6,label_Zqq,3,255,0.011764705882352941
keep_top2,baseline_pred_to_control_pred,4,label_H4q,9,label_Tbl,3,274,0.010948905109489052
keep_top2,baseline_pred_to_control_pred,1,label_Hbb,1,label_Hbb,2,243,0.00823045267489712
keep_top2,baseline_pred_to_control_pred,6,label_Zqq,8,label_Tbqq,1,251,0.00398406374501992
keep_top2,baseline_pred_to_control_pred,9,label_Tbl,6,label_Zqq,1,253,0.003952569169960474
keep_top2,baseline_pred_to_control_pred,3,label_Hgg,8,label_Tbqq,1,280,0.0035714285714285713
keep_top2,true_class_to_control_pred,5,label_Hqql,5,label_Hqql,170,256,0.6640625
keep_top2,true_class_to_control_pred,0,label_QCD,0,label_QCD,163,256,0.63671875
keep_top2,true_class_to_control_pred,9,label_Tbl,9,label_Tbl,135,256,0.52734375
keep_top2,true_class_to_control_pred,2,label_Hcc,7,label_Wqq,114,256,0.4453125
keep_top2,true_class_to_control_pred,3,label_Hgg,7,label_Wqq,109,256,0.42578125
keep_top2,true_class_to_control_pred,9,label_Tbl,5,label_Hqql,105,256,0.41015625
keep_top2,true_class_to_control_pred,1,label_Hbb,7,label_Wqq,104,256,0.40625
keep_top2,true_class_to_control_pred,4,label_H4q,7,label_Wqq,97,256,0.37890625
