objective,module,tensor,analysis_group,dim,n,mean_contrib,mean_abs_contrib,mean_activation,mean_grad
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,45,3,0.00817678077146411,0.00817678077146411,-0.48044372101624805,-0.017019227147102356
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,45,3,0.00817678077146411,0.00817678077146411,-0.48044372101624805,-0.017019227147102356
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,96,5,-0.007446673419326544,0.010977040138095617,0.10874123573303222,-0.06848067790269852
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,96,5,-0.007446673419326544,0.010977040138095617,0.10874123573303222,-0.06848067790269852
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,54,12,0.005679669634749492,0.016739055514335632,0.05536853646238645,0.10257937014102936
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,54,12,0.005679669634749492,0.016739055514335632,0.05536853646238645,0.10257937014102936
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,54,9,0.005525489803403616,0.016663355701085594,-0.05386550517545806,-0.10257937014102936
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,54,9,0.005525489803403616,0.016663355701085594,-0.05386550517545806,-0.10257937014102936
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,91,1,0.006955558899790049,0.006955558899790049,-0.12263284623622894,-0.05671856179833412
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,91,1,0.006955558899790049,0.006955558899790049,-0.12263284623622894,-0.05671856179833412
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,23,6,0.005745997730021675,0.012789985242610177,-0.04133314204712709,-0.13901671767234802
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,23,6,0.005745997730021675,0.012789985242610177,-0.04133314204712709,-0.13901671767234802
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,23,8,0.004720416967757046,0.012436212156899273,0.03395575098693371,0.13901671767234802
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,23,8,0.004720416967757046,0.012436212156899273,0.03395575098693371,0.13901671767234802
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,23,8,0.004720416502095759,0.012436211691237986,0.033955748192965984,0.13901671767234802
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,23,8,0.004720416502095759,0.012436211691237986,0.033955748192965984,0.13901671767234802
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,45,2,0.005445026909001172,0.005445026909001172,-0.31993385404348373,-0.017019227147102356
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,45,2,0.005445026909001172,0.005445026909001172,-0.31993385404348373,-0.017019227147102356
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,45,2,0.005445025977678597,0.005445025977678597,-0.31993379443883896,-0.017019227147102356
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,45,2,0.005445025977678597,0.005445025977678597,-0.31993379443883896,-0.017019227147102356
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,123,3,-0.0016604488094647725,0.011402210841576258,-0.058143059412638344,0.02855798974633217
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,123,3,-0.0016604488094647725,0.011402210841576258,-0.058143059412638344,0.02855798974633217
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,91,1,-0.0025169318541884422,0.0025169318541884422,-0.04437580704689026,0.05671856179833412
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,91,1,-0.0025169318541884422,0.0025169318541884422,-0.04437580704689026,0.05671856179833412
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,91,1,-0.002516931388527155,0.002516931388527155,-0.04437579587101936,0.05671856179833412
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,91,1,-0.002516931388527155,0.002516931388527155,-0.04437579587101936,0.05671856179833412
signed_hqql_tbl,mod.fc.0,output,A_Hqql_correct,9,16,0.0,0.0,-4.707176499068737,0.0
