step,layer,neuron_ids,score_sum,score_max,hidden_abs_mean
2,16,"[1000, 3512, 2842, 2027, 2454, 4365, 4623, 1452, 435, 1852, 3911, 3195, 1602, 3570, 3392, 177, 4167, 1640, 1070, 1614, 708, 1208, 1880, 2432, 3905, 4825, 4395, 1508, 317, 83, 3878, 4397]",30.477023363113403,2.9556288719177246,0.14956001937389374
2,17,"[3637, 3262, 1667, 4046, 2204, 3367, 2888, 4088, 4002, 1056, 1480, 370, 3940, 4000, 4502, 3951, 3298, 206, 4517, 624, 59, 2544, 1945, 565, 4616, 2236, 1845, 1353, 4050, 1542, 4494, 4104]",36.15954273939133,3.418644428253174,0.15483281016349792
2,18,"[4208, 1840, 3967, 777, 3809, 1631, 1852, 752, 2882, 767, 2724, 3934, 49, 388, 4361, 1514, 880, 599, 2265, 1681, 1933, 2952, 4467, 4684, 801, 2018, 4188, 4624, 1951, 1175, 111, 9]",31.79971408843994,2.4256961345672607,0.16042059659957886
2,19,"[493, 2314, 4498, 0, 932, 2887, 3326, 3032, 2918, 3456, 3427, 2614, 2840, 4416, 3869, 4423, 2527, 2676, 1116, 2525, 2421, 970, 1070, 1819, 1607, 2165, 4794, 863, 3285, 2333, 541, 270]",48.82773756980896,6.296543121337891,0.19714288413524628
2,20,"[1970, 3237, 644, 1030, 3259, 1317, 356, 3802, 1095, 2997, 1357, 4163, 850, 2065, 1870, 3763, 3722, 3597, 873, 1100, 4489, 454, 494, 755, 3331, 4655, 2352, 706, 407, 742, 4834, 110]",54.86198568344116,2.8505961894989014,0.22959455847740173
2,21,"[3910, 2930, 156, 2594, 679, 426, 4591, 2164, 1366, 4733, 2940, 1507, 2124, 1666, 3927, 2379, 587, 2669, 4655, 1615, 3936, 3860, 4351, 3618, 671, 4721, 1091, 3692, 3148, 365, 543, 4855]",53.4192978143692,6.130521774291992,0.19968338310718536
2,22,"[1222, 3749, 1069, 2507, 82, 4113, 435, 3250, 2965, 3035, 3138, 104, 3064, 4327, 3027, 930, 288, 4361, 1226, 3286, 2763, 2336, 1707, 1755, 1336, 3164, 4218, 611, 1944, 2172, 433, 1657]",62.67202699184418,5.126837730407715,0.21927757561206818
2,23,"[4861, 2539, 4144, 1396, 537, 4284, 4484, 4391, 246, 2228, 3994, 2607, 3423, 2505, 1926, 3728, 4069, 4283, 655, 4749, 2788, 1121, 4398, 2455, 3383, 900, 3424, 3122, 3935, 2777, 2670, 234]",138.02310514450073,9.036857604980469,0.29203590750694275
3,0,"[2290, 164, 2405, 2881, 3529, 2676, 1778, 4091, 4087, 1568, 3454, 2279, 335, 342, 2848, 378, 4810, 704, 4478, 3188, 3710, 2854, 999, 4198, 3369, 1876, 3130, 3259, 3307, 4734, 2903, 243]",8.163751631975174,2.685175657272339,0.02542114444077015
3,1,"[1024, 2662, 4536, 1051, 3516, 2816, 982, 204, 3804, 2459, 3085, 1436, 4390, 3386, 2331, 4205, 191, 1017, 671, 3051, 2874, 4441, 4091, 1253, 3216, 3052, 3797, 3929, 3082, 1342, 284, 1673]",6.298102222383022,0.7708171010017395,0.0382193960249424
