feature,bin_index,lo,hi,n,target_confusions,confusion_rate,class_pair
missing_pt_proxy,1,526.6206020884844,564.8463529185021,205,15,0.07317073170731707,label_Hbb->label_Hgg
missing_pt_proxy,2,564.8463529185021,613.6351662158667,205,19,0.09268292682926829,label_Hbb->label_Hgg
missing_pt_proxy,3,613.6351662158667,702.4733078996406,205,21,0.1024390243902439,label_Hbb->label_Hgg
missing_pt_proxy,4,702.4733078996406,972.1592740926149,205,19,0.09268292682926829,label_Hbb->label_Hgg
p0_pt,0,29.662261962890625,71.74322509765625,204,33,0.16176470588235295,label_Hbb->label_Hgg
p0_pt,1,71.74322509765625,94.92198181152344,205,23,0.11219512195121951,label_Hbb->label_Hgg
p0_pt,2,94.92198181152344,120.12133026123047,205,14,0.06829268292682927,label_Hbb->label_Hgg
p0_pt,3,120.12133026123047,158.9705047607422,205,14,0.06829268292682927,label_Hbb->label_Hgg
p0_pt,4,158.9705047607422,668.1632080088125,205,4,0.01951219512195122,label_Hbb->label_Hgg
leading_pt,0,29.662261962890625,71.74322509765625,204,33,0.16176470588235295,label_Hbb->label_Hgg
leading_pt,1,71.74322509765625,94.92198181152344,205,23,0.11219512195121951,label_Hbb->label_Hgg
leading_pt,2,94.92198181152344,120.12133026123047,205,14,0.06829268292682927,label_Hbb->label_Hgg
leading_pt,3,120.12133026123047,158.9705047607422,205,14,0.06829268292682927,label_Hbb->label_Hgg
leading_pt,4,158.9705047607422,668.1632080088125,205,4,0.01951219512195122,label_Hbb->label_Hgg
leading_pt_fraction,0,0.05074084550142288,0.12029312551021576,204,40,0.19607843137254902,label_Hbb->label_Hgg
leading_pt_fraction,1,0.12029312551021576,0.15721294283866882,205,23,0.11219512195121951,label_Hbb->label_Hgg
leading_pt_fraction,2,0.15721294283866882,0.19396062195301056,205,9,0.04390243902439024,label_Hbb->label_Hgg
leading_pt_fraction,3,0.19396062195301056,0.24822266399860382,205,14,0.06829268292682927,label_Hbb->label_Hgg
leading_pt_fraction,4,0.24822266399860382,0.7131207595334778,205,2,0.00975609756097561,label_Hbb->label_Hgg
p0_is_leading,0,1.0,1.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_leading,1,1.0,1.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_leading,2,1.0,1.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_leading,3,1.0,1.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_leading,4,1.0,1.000000001,1024,88,0.0859375,label_Hbb->label_Hgg
knn_pt_sum,0,101.28378295898438,344.8326110839844,204,34,0.16666666666666666,label_Hbb->label_Hgg
knn_pt_sum,1,344.8326110839844,467.80291748046875,205,26,0.12682926829268293,label_Hbb->label_Hgg
knn_pt_sum,2,467.80291748046875,609.5952758789062,205,14,0.06829268292682927,label_Hbb->label_Hgg
knn_pt_sum,3,609.5952758789062,836.8796997070312,205,10,0.04878048780487805,label_Hbb->label_Hgg
knn_pt_sum,4,836.8796997070312,4506.789062501,205,4,0.01951219512195122,label_Hbb->label_Hgg
knn_pt_mean,0,6.752252101898193,22.763824462890625,204,38,0.18627450980392157,label_Hbb->label_Hgg
knn_pt_mean,1,22.763824462890625,31.113893508911133,205,22,0.1073170731707317,label_Hbb->label_Hgg
knn_pt_mean,2,31.113893508911133,40.639686584472656,205,14,0.06829268292682927,label_Hbb->label_Hgg
knn_pt_mean,3,40.639686584472656,55.7919807434082,205,10,0.04878048780487805,label_Hbb->label_Hgg
knn_pt_mean,4,55.7919807434082,300.45260620217186,205,4,0.01951219512195122,label_Hbb->label_Hgg
knn_pt_max,0,29.662261962890625,71.74322509765625,204,33,0.16176470588235295,label_Hbb->label_Hgg
knn_pt_max,1,71.74322509765625,94.92198181152344,205,23,0.11219512195121951,label_Hbb->label_Hgg
knn_pt_max,2,94.92198181152344,120.12133026123047,205,14,0.06829268292682927,label_Hbb->label_Hgg
knn_pt_max,3,120.12133026123047,158.9705047607422,205,14,0.06829268292682927,label_Hbb->label_Hgg
knn_pt_max,4,158.9705047607422,668.1632080088125,205,4,0.01951219512195122,label_Hbb->label_Hgg
p0_iso_pt_ratio,0,0.07073330134153366,0.12297205626964569,204,13,0.06372549019607843,label_Hbb->label_Hgg
p0_iso_pt_ratio,1,0.12297205626964569,0.15156179666519165,205,24,0.11707317073170732,label_Hbb->label_Hgg
p0_iso_pt_ratio,2,0.15156179666519165,0.18088561296463013,205,17,0.08292682926829269,label_Hbb->label_Hgg
p0_iso_pt_ratio,3,0.18088561296463013,0.22456097602844238,205,15,0.07317073170731707,label_Hbb->label_Hgg
p0_iso_pt_ratio,4,0.22456097602844238,0.4163143644796143,205,19,0.09268292682926829,label_Hbb->label_Hgg
p0_charge,0,-1.0,-1.0,0,0,0.0,label_Hbb->label_Hgg
p0_charge,1,-1.0,0.0,263,20,0.07604562737642585,label_Hbb->label_Hgg
p0_charge,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_charge,3,0.0,1.0,484,48,0.09917355371900827,label_Hbb->label_Hgg
p0_charge,4,1.0,1.000000001,277,20,0.07220216606498195,label_Hbb->label_Hgg
p0_is_charged_hadron,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_charged_hadron,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_charged_hadron,2,0.0,1.0,598,48,0.0802675585284281,label_Hbb->label_Hgg
p0_is_charged_hadron,3,1.0,1.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_charged_hadron,4,1.0,1.000000001,426,40,0.09389671361502347,label_Hbb->label_Hgg
p0_is_neutral_hadron,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_neutral_hadron,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_neutral_hadron,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_neutral_hadron,3,0.0,1.0,798,64,0.08020050125313283,label_Hbb->label_Hgg
p0_is_neutral_hadron,4,1.0,1.000000001,226,24,0.10619469026548672,label_Hbb->label_Hgg
p0_is_photon,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_photon,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_photon,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_photon,3,0.0,1.0,766,64,0.0835509138381201,label_Hbb->label_Hgg
p0_is_photon,4,1.0,1.000000001,258,24,0.09302325581395349,label_Hbb->label_Hgg
p0_is_electron,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_electron,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_electron,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_electron,3,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_electron,4,0.0,1.000000001,1024,88,0.0859375,label_Hbb->label_Hgg
p0_is_muon,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_muon,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_muon,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_muon,3,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_muon,4,0.0,1.000000001,1024,88,0.0859375,label_Hbb->label_Hgg
p0_is_lepton,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_lepton,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_lepton,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_lepton,3,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_is_lepton,4,0.0,1.000000001,1024,88,0.0859375,label_Hbb->label_Hgg
leading_charge,0,-1.0,-1.0,0,0,0.0,label_Hbb->label_Hgg
leading_charge,1,-1.0,0.0,263,20,0.07604562737642585,label_Hbb->label_Hgg
leading_charge,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_charge,3,0.0,1.0,484,48,0.09917355371900827,label_Hbb->label_Hgg
leading_charge,4,1.0,1.000000001,277,20,0.07220216606498195,label_Hbb->label_Hgg
leading_is_charged_hadron,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_charged_hadron,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_charged_hadron,2,0.0,1.0,598,48,0.0802675585284281,label_Hbb->label_Hgg
leading_is_charged_hadron,3,1.0,1.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_charged_hadron,4,1.0,1.000000001,426,40,0.09389671361502347,label_Hbb->label_Hgg
leading_is_neutral_hadron,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_neutral_hadron,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_neutral_hadron,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_neutral_hadron,3,0.0,1.0,798,64,0.08020050125313283,label_Hbb->label_Hgg
leading_is_neutral_hadron,4,1.0,1.000000001,226,24,0.10619469026548672,label_Hbb->label_Hgg
leading_is_photon,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_photon,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_photon,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_photon,3,0.0,1.0,766,64,0.0835509138381201,label_Hbb->label_Hgg
leading_is_photon,4,1.0,1.000000001,258,24,0.09302325581395349,label_Hbb->label_Hgg
leading_is_electron,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_electron,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_electron,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_electron,3,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_electron,4,0.0,1.000000001,1024,88,0.0859375,label_Hbb->label_Hgg
leading_is_muon,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_muon,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_muon,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_muon,3,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_muon,4,0.0,1.000000001,1024,88,0.0859375,label_Hbb->label_Hgg
leading_is_lepton,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_lepton,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_lepton,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_lepton,3,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
leading_is_lepton,4,0.0,1.000000001,1024,88,0.0859375,label_Hbb->label_Hgg
knn_charged_hadron_frac,0,0.0,0.4000000059604645,199,14,0.07035175879396985,label_Hbb->label_Hgg
knn_charged_hadron_frac,1,0.4000000059604645,0.5333333611488342,177,8,0.04519774011299435,label_Hbb->label_Hgg
knn_charged_hadron_frac,2,0.5333333611488342,0.6666666865348816,232,28,0.1206896551724138,label_Hbb->label_Hgg
knn_charged_hadron_frac,3,0.6666666865348816,0.800000011920929,204,22,0.10784313725490197,label_Hbb->label_Hgg
knn_charged_hadron_frac,4,0.800000011920929,1.000000001,212,16,0.07547169811320754,label_Hbb->label_Hgg
knn_neutral_hadron_frac,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
knn_neutral_hadron_frac,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
knn_neutral_hadron_frac,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
knn_neutral_hadron_frac,3,0.0,0.13333334028720856,813,78,0.0959409594095941,label_Hbb->label_Hgg
knn_neutral_hadron_frac,4,0.13333334028720856,0.5333333621488342,211,10,0.04739336492890995,label_Hbb->label_Hgg
knn_photon_frac,0,0.0,0.20000000298023224,189,13,0.06878306878306878,label_Hbb->label_Hgg
knn_photon_frac,1,0.20000000298023224,0.2666666805744171,146,11,0.07534246575342465,label_Hbb->label_Hgg
knn_photon_frac,2,0.2666666805744171,0.4000000059604645,251,24,0.09561752988047809,label_Hbb->label_Hgg
knn_photon_frac,3,0.4000000059604645,0.5333333611488342,214,24,0.11214953271028037,label_Hbb->label_Hgg
knn_photon_frac,4,0.5333333611488342,1.000000001,224,16,0.07142857142857142,label_Hbb->label_Hgg
knn_electron_frac,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
knn_electron_frac,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
knn_electron_frac,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
knn_electron_frac,3,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
knn_electron_frac,4,0.0,0.5333333621488342,1024,88,0.0859375,label_Hbb->label_Hgg
knn_muon_frac,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
knn_muon_frac,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
knn_muon_frac,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
knn_muon_frac,3,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
knn_muon_frac,4,0.0,0.6666666875348816,1024,88,0.0859375,label_Hbb->label_Hgg
has_lepton,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
has_lepton,1,0.0,1.0,398,68,0.1708542713567839,label_Hbb->label_Hgg
has_lepton,2,1.0,1.0,0,0,0.0,label_Hbb->label_Hgg
has_lepton,3,1.0,1.0,0,0,0.0,label_Hbb->label_Hgg
has_lepton,4,1.0,1.000000001,626,20,0.03194888178913738,label_Hbb->label_Hgg
best_lepton_pt,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
best_lepton_pt,1,0.0,1.2991976737976074,409,69,0.1687041564792176,label_Hbb->label_Hgg
best_lepton_pt,2,1.2991976737976074,14.01827335357666,205,17,0.08292682926829269,label_Hbb->label_Hgg
best_lepton_pt,3,14.01827335357666,54.170196533203125,205,2,0.00975609756097561,label_Hbb->label_Hgg
best_lepton_pt,4,54.170196533203125,668.1632080088125,205,0,0.0,label_Hbb->label_Hgg
p0_best_lepton_deltaR,0,3.162277789670043e-05,0.02482508309185505,204,1,0.004901960784313725,label_Hbb->label_Hgg
p0_best_lepton_deltaR,1,0.02482508309185505,0.3521827757358551,205,12,0.05853658536585366,label_Hbb->label_Hgg
p0_best_lepton_deltaR,2,0.3521827757358551,0.7105738520622253,205,7,0.03414634146341464,label_Hbb->label_Hgg
p0_best_lepton_deltaR,3,0.7105738520622253,999.0,12,0,0.0,label_Hbb->label_Hgg
p0_best_lepton_deltaR,4,999.0,999.000000001,398,68,0.1708542713567839,label_Hbb->label_Hgg
p0_lepton_aligned,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_lepton_aligned,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_lepton_aligned,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
p0_lepton_aligned,3,0.0,1.0,769,84,0.10923276983094929,label_Hbb->label_Hgg
p0_lepton_aligned,4,1.0,1.000000001,255,4,0.01568627450980392,label_Hbb->label_Hgg
best_lepton_iso_pt_ratio,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hgg
best_lepton_iso_pt_ratio,1,0.0,0.005476061254739761,409,69,0.1687041564792176,label_Hbb->label_Hgg
best_lepton_iso_pt_ratio,2,0.005476061254739761,0.05477895960211754,205,15,0.07317073170731707,label_Hbb->label_Hgg
best_lepton_iso_pt_ratio,3,0.05477895960211754,0.13107532262802124,205,4,0.01951219512195122,label_Hbb->label_Hgg
best_lepton_iso_pt_ratio,4,0.13107532262802124,0.3816514323220978,205,0,0.0,label_Hbb->label_Hgg
pred_conf,0,0.20720167458057404,0.5112632513046265,204,48,0.23529411764705882,label_H4q->label_Hgg
pred_conf,1,0.5112632513046265,0.7020573019981384,205,26,0.12682926829268293,label_H4q->label_Hgg
pred_conf,2,0.7020573019981384,0.8462790846824646,205,18,0.08780487804878048,label_H4q->label_Hgg
pred_conf,3,0.8462790846824646,0.9385281801223755,205,6,0.02926829268292683,label_H4q->label_Hgg
pred_conf,4,0.9385281801223755,0.9989915500150451,205,0,0.0,label_H4q->label_Hgg
n_particles,0,20.0,40.0,200,2,0.01,label_H4q->label_Hgg
n_particles,1,40.0,46.0,193,6,0.031088082901554404,label_H4q->label_Hgg
n_particles,2,46.0,51.0,204,10,0.049019607843137254,label_H4q->label_Hgg
n_particles,3,51.0,58.0,220,20,0.09090909090909091,label_H4q->label_Hgg
n_particles,4,58.0,90.000000001,207,60,0.2898550724637681,label_H4q->label_Hgg
missing_pt_proxy,0,500.0070495805144,526.05190379922,204,11,0.05392156862745098,label_H4q->label_Hgg
missing_pt_proxy,1,526.05190379922,569.0315534652266,205,19,0.09268292682926829,label_H4q->label_Hgg
missing_pt_proxy,2,569.0315534652266,620.7300356410303,205,25,0.12195121951219512,label_H4q->label_Hgg
missing_pt_proxy,3,620.7300356410303,709.8782639551372,205,20,0.0975609756097561,label_H4q->label_Hgg
missing_pt_proxy,4,709.8782639551372,999.4626998980057,205,23,0.11219512195121951,label_H4q->label_Hgg
p0_pt,0,28.696155548095703,66.5638656616211,204,40,0.19607843137254902,label_H4q->label_Hgg
p0_pt,1,66.5638656616211,86.33849334716797,205,18,0.08780487804878048,label_H4q->label_Hgg
p0_pt,2,86.33849334716797,110.37374114990234,205,13,0.06341463414634146,label_H4q->label_Hgg
p0_pt,3,110.37374114990234,144.2467803955078,205,18,0.08780487804878048,label_H4q->label_Hgg
p0_pt,4,144.2467803955078,356.07763671975,205,9,0.04390243902439024,label_H4q->label_Hgg
leading_pt,0,28.696155548095703,66.5638656616211,204,40,0.19607843137254902,label_H4q->label_Hgg
leading_pt,1,66.5638656616211,86.33849334716797,205,18,0.08780487804878048,label_H4q->label_Hgg
leading_pt,2,86.33849334716797,110.37374114990234,205,13,0.06341463414634146,label_H4q->label_Hgg
leading_pt,3,110.37374114990234,144.2467803955078,205,18,0.08780487804878048,label_H4q->label_Hgg
leading_pt,4,144.2467803955078,356.07763671975,205,9,0.04390243902439024,label_H4q->label_Hgg
leading_pt_fraction,0,0.05542893335223198,0.110771544277668,204,47,0.23039215686274508,label_H4q->label_Hgg
leading_pt_fraction,1,0.110771544277668,0.14125843346118927,205,13,0.06341463414634146,label_H4q->label_Hgg
leading_pt_fraction,2,0.14125843346118927,0.17335984110832214,205,18,0.08780487804878048,label_H4q->label_Hgg
leading_pt_fraction,3,0.17335984110832214,0.22526660561561584,205,11,0.05365853658536585,label_H4q->label_Hgg
leading_pt_fraction,4,0.22526660561561584,0.5686982880101928,205,9,0.04390243902439024,label_H4q->label_Hgg
p0_is_leading,0,1.0,1.0,0,0,0.0,label_H4q->label_Hgg
p0_is_leading,1,1.0,1.0,0,0,0.0,label_H4q->label_Hgg
p0_is_leading,2,1.0,1.0,0,0,0.0,label_H4q->label_Hgg
p0_is_leading,3,1.0,1.0,0,0,0.0,label_H4q->label_Hgg
p0_is_leading,4,1.0,1.000000001,1024,98,0.095703125,label_H4q->label_Hgg
knn_pt_sum,0,111.34917449951172,277.74005126953125,204,29,0.14215686274509803,label_H4q->label_Hgg
knn_pt_sum,1,277.74005126953125,369.3180236816406,205,31,0.15121951219512195,label_H4q->label_Hgg
knn_pt_sum,2,369.3180236816406,461.6229553222656,205,23,0.11219512195121951,label_H4q->label_Hgg
knn_pt_sum,3,461.6229553222656,638.3262939453125,205,7,0.03414634146341464,label_H4q->label_Hgg
knn_pt_sum,4,638.3262939453125,1941.5855712900625,205,8,0.03902439024390244,label_H4q->label_Hgg
knn_pt_mean,0,6.959323406219482,18.38628578186035,204,32,0.1568627450980392,label_H4q->label_Hgg
knn_pt_mean,1,18.38628578186035,24.388721466064453,205,30,0.14634146341463414,label_H4q->label_Hgg
knn_pt_mean,2,24.388721466064453,30.769155502319336,205,21,0.1024390243902439,label_H4q->label_Hgg
knn_pt_mean,3,30.769155502319336,42.55508804321289,205,7,0.03414634146341464,label_H4q->label_Hgg
knn_pt_mean,4,42.55508804321289,129.4390411386953,205,8,0.03902439024390244,label_H4q->label_Hgg
knn_pt_max,0,28.696155548095703,66.5638656616211,204,40,0.19607843137254902,label_H4q->label_Hgg
knn_pt_max,1,66.5638656616211,86.33849334716797,205,18,0.08780487804878048,label_H4q->label_Hgg
knn_pt_max,2,86.33849334716797,110.37374114990234,205,13,0.06341463414634146,label_H4q->label_Hgg
knn_pt_max,3,110.37374114990234,144.2467803955078,205,18,0.08780487804878048,label_H4q->label_Hgg
knn_pt_max,4,144.2467803955078,356.07763671975,205,9,0.04390243902439024,label_H4q->label_Hgg
p0_iso_pt_ratio,0,0.07169429957866669,0.1379375159740448,204,18,0.08823529411764706,label_H4q->label_Hgg
p0_iso_pt_ratio,1,0.1379375159740448,0.1682153195142746,205,21,0.1024390243902439,label_H4q->label_Hgg
p0_iso_pt_ratio,2,0.1682153195142746,0.20198120176792145,205,17,0.08292682926829269,label_H4q->label_Hgg
p0_iso_pt_ratio,3,0.20198120176792145,0.2508598864078522,205,15,0.07317073170731707,label_H4q->label_Hgg
p0_iso_pt_ratio,4,0.2508598864078522,0.4474062333570252,205,27,0.13170731707317074,label_H4q->label_Hgg
p0_charge,0,-1.0,-1.0,0,0,0.0,label_H4q->label_Hgg
p0_charge,1,-1.0,0.0,273,27,0.0989010989010989,label_H4q->label_Hgg
p0_charge,2,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_charge,3,0.0,1.0,468,41,0.0876068376068376,label_H4q->label_Hgg
p0_charge,4,1.0,1.000000001,283,30,0.10600706713780919,label_H4q->label_Hgg
p0_is_charged_hadron,0,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_is_charged_hadron,1,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_is_charged_hadron,2,0.0,1.0,479,41,0.08559498956158663,label_H4q->label_Hgg
p0_is_charged_hadron,3,1.0,1.0,0,0,0.0,label_H4q->label_Hgg
p0_is_charged_hadron,4,1.0,1.000000001,545,57,0.10458715596330276,label_H4q->label_Hgg
p0_is_neutral_hadron,0,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_is_neutral_hadron,1,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_is_neutral_hadron,2,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_is_neutral_hadron,3,0.0,1.0,787,71,0.09021601016518424,label_H4q->label_Hgg
p0_is_neutral_hadron,4,1.0,1.000000001,237,27,0.11392405063291139,label_H4q->label_Hgg
p0_is_photon,0,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_is_photon,1,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_is_photon,2,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_is_photon,3,0.0,1.0,793,84,0.10592686002522068,label_H4q->label_Hgg
p0_is_photon,4,1.0,1.000000001,231,14,0.06060606060606061,label_H4q->label_Hgg
p0_is_electron,0,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_is_electron,1,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_is_electron,2,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_is_electron,3,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_is_electron,4,0.0,1.000000001,1024,98,0.095703125,label_H4q->label_Hgg
p0_is_muon,0,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_is_muon,1,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_is_muon,2,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_is_muon,3,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_is_muon,4,0.0,1.000000001,1024,98,0.095703125,label_H4q->label_Hgg
p0_is_lepton,0,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_is_lepton,1,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_is_lepton,2,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_is_lepton,3,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
p0_is_lepton,4,0.0,1.000000001,1024,98,0.095703125,label_H4q->label_Hgg
leading_charge,0,-1.0,-1.0,0,0,0.0,label_H4q->label_Hgg
leading_charge,1,-1.0,0.0,273,27,0.0989010989010989,label_H4q->label_Hgg
leading_charge,2,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_charge,3,0.0,1.0,468,41,0.0876068376068376,label_H4q->label_Hgg
leading_charge,4,1.0,1.000000001,283,30,0.10600706713780919,label_H4q->label_Hgg
leading_is_charged_hadron,0,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_is_charged_hadron,1,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_is_charged_hadron,2,0.0,1.0,479,41,0.08559498956158663,label_H4q->label_Hgg
leading_is_charged_hadron,3,1.0,1.0,0,0,0.0,label_H4q->label_Hgg
leading_is_charged_hadron,4,1.0,1.000000001,545,57,0.10458715596330276,label_H4q->label_Hgg
leading_is_neutral_hadron,0,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_is_neutral_hadron,1,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_is_neutral_hadron,2,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_is_neutral_hadron,3,0.0,1.0,787,71,0.09021601016518424,label_H4q->label_Hgg
leading_is_neutral_hadron,4,1.0,1.000000001,237,27,0.11392405063291139,label_H4q->label_Hgg
leading_is_photon,0,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_is_photon,1,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_is_photon,2,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_is_photon,3,0.0,1.0,793,84,0.10592686002522068,label_H4q->label_Hgg
leading_is_photon,4,1.0,1.000000001,231,14,0.06060606060606061,label_H4q->label_Hgg
leading_is_electron,0,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_is_electron,1,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_is_electron,2,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_is_electron,3,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_is_electron,4,0.0,1.000000001,1024,98,0.095703125,label_H4q->label_Hgg
leading_is_muon,0,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_is_muon,1,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_is_muon,2,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_is_muon,3,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_is_muon,4,0.0,1.000000001,1024,98,0.095703125,label_H4q->label_Hgg
leading_is_lepton,0,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_is_lepton,1,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_is_lepton,2,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_is_lepton,3,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
leading_is_lepton,4,0.0,1.000000001,1024,98,0.095703125,label_H4q->label_Hgg
knn_charged_hadron_frac,0,0.0,0.4000000059604645,182,12,0.06593406593406594,label_H4q->label_Hgg
knn_charged_hadron_frac,1,0.4000000059604645,0.5333333611488342,201,22,0.10945273631840796,label_H4q->label_Hgg
knn_charged_hadron_frac,2,0.5333333611488342,0.625,226,20,0.08849557522123894,label_H4q->label_Hgg
knn_charged_hadron_frac,3,0.625,0.800000011920929,208,24,0.11538461538461539,label_H4q->label_Hgg
knn_charged_hadron_frac,4,0.800000011920929,1.000000001,207,20,0.0966183574879227,label_H4q->label_Hgg
knn_neutral_hadron_frac,0,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
knn_neutral_hadron_frac,1,0.0,0.0,0,0,0.0,label_H4q->label_Hgg
