matrix_id,module_name,module_type,matrix_kind,shape,exact_target_kind,exact_reconstruction_error,accepted_exact,primitive_fit_kind,primitive_fit_rel_err,primitive_fit_quality,uses_target_mined_atoms,uses_shared_mined_atoms,tensor_path,honesty_note
mod.blocks.4.attn.h6.M_qk,mod.blocks.4.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.474266918601643e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7075660228729248,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h6.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.4.attn.h6.M_qk_aug,mod.blocks.4.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.474266918601643e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h6.pt,Augmented exact target exported in tensor artifact.
mod.blocks.4.attn.h6.C_vo,mod.blocks.4.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.474266918601643e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6275394558906555,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h6.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.4.attn.h6.C_vo_aug,mod.blocks.4.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.474266918601643e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h6.pt,Augmented exact target exported in tensor artifact.
mod.blocks.4.attn.h7.M_qk,mod.blocks.4.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.474266918601643e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5345616936683655,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h7.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.4.attn.h7.M_qk_aug,mod.blocks.4.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.474266918601643e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h7.pt,Augmented exact target exported in tensor artifact.
mod.blocks.4.attn.h7.C_vo,mod.blocks.4.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.474266918601643e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.660785973072052,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h7.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.4.attn.h7.C_vo_aug,mod.blocks.4.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.474266918601643e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h7.pt,Augmented exact target exported in tensor artifact.
mod.blocks.5.attn.h0.M_qk,mod.blocks.5.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.202839025107096e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6545124650001526,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h0.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.5.attn.h0.M_qk_aug,mod.blocks.5.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.202839025107096e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h0.pt,Augmented exact target exported in tensor artifact.
mod.blocks.5.attn.h0.C_vo,mod.blocks.5.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.202839025107096e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6584853529930115,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h0.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.5.attn.h0.C_vo_aug,mod.blocks.5.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.202839025107096e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h0.pt,Augmented exact target exported in tensor artifact.
mod.blocks.5.attn.h1.M_qk,mod.blocks.5.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.202839025107096e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6092321276664734,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h1.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.5.attn.h1.M_qk_aug,mod.blocks.5.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.202839025107096e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h1.pt,Augmented exact target exported in tensor artifact.
mod.blocks.5.attn.h1.C_vo,mod.blocks.5.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.202839025107096e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6566596031188965,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h1.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.5.attn.h1.C_vo_aug,mod.blocks.5.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.202839025107096e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h1.pt,Augmented exact target exported in tensor artifact.
mod.blocks.5.attn.h2.M_qk,mod.blocks.5.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.202839025107096e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7115223407745361,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h2.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.5.attn.h2.M_qk_aug,mod.blocks.5.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.202839025107096e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h2.pt,Augmented exact target exported in tensor artifact.
mod.blocks.5.attn.h2.C_vo,mod.blocks.5.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.202839025107096e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6539065837860107,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h2.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.5.attn.h2.C_vo_aug,mod.blocks.5.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.202839025107096e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h2.pt,Augmented exact target exported in tensor artifact.
mod.blocks.5.attn.h3.M_qk,mod.blocks.5.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.202839025107096e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6675563454627991,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h3.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.5.attn.h3.M_qk_aug,mod.blocks.5.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.202839025107096e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h3.pt,Augmented exact target exported in tensor artifact.
mod.blocks.5.attn.h3.C_vo,mod.blocks.5.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.202839025107096e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6270753741264343,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h3.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.5.attn.h3.C_vo_aug,mod.blocks.5.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.202839025107096e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h3.pt,Augmented exact target exported in tensor artifact.
mod.blocks.5.attn.h4.M_qk,mod.blocks.5.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.202839025107096e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5970211029052734,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h4.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.5.attn.h4.M_qk_aug,mod.blocks.5.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.202839025107096e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h4.pt,Augmented exact target exported in tensor artifact.
mod.blocks.5.attn.h4.C_vo,mod.blocks.5.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.202839025107096e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.631603479385376,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h4.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.5.attn.h4.C_vo_aug,mod.blocks.5.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.202839025107096e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h4.pt,Augmented exact target exported in tensor artifact.
mod.blocks.5.attn.h5.M_qk,mod.blocks.5.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.202839025107096e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7284911870956421,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h5.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.5.attn.h5.M_qk_aug,mod.blocks.5.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.202839025107096e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h5.pt,Augmented exact target exported in tensor artifact.
mod.blocks.5.attn.h5.C_vo,mod.blocks.5.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.202839025107096e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.643345296382904,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h5.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.5.attn.h5.C_vo_aug,mod.blocks.5.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.202839025107096e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h5.pt,Augmented exact target exported in tensor artifact.
mod.blocks.5.attn.h6.M_qk,mod.blocks.5.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.202839025107096e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6600468754768372,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h6.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.5.attn.h6.M_qk_aug,mod.blocks.5.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.202839025107096e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h6.pt,Augmented exact target exported in tensor artifact.
mod.blocks.5.attn.h6.C_vo,mod.blocks.5.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.202839025107096e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6150393486022949,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h6.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.5.attn.h6.C_vo_aug,mod.blocks.5.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.202839025107096e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h6.pt,Augmented exact target exported in tensor artifact.
mod.blocks.5.attn.h7.M_qk,mod.blocks.5.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.202839025107096e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6407434940338135,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h7.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.5.attn.h7.M_qk_aug,mod.blocks.5.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.202839025107096e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h7.pt,Augmented exact target exported in tensor artifact.
mod.blocks.5.attn.h7.C_vo,mod.blocks.5.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.202839025107096e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6567844152450562,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h7.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.5.attn.h7.C_vo_aug,mod.blocks.5.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.202839025107096e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_5_attn_h7.pt,Augmented exact target exported in tensor artifact.
mod.blocks.6.attn.h0.M_qk,mod.blocks.6.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.627760648727417,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h0.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.6.attn.h0.M_qk_aug,mod.blocks.6.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h0.pt,Augmented exact target exported in tensor artifact.
mod.blocks.6.attn.h0.C_vo,mod.blocks.6.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6429904699325562,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h0.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.6.attn.h0.C_vo_aug,mod.blocks.6.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h0.pt,Augmented exact target exported in tensor artifact.
mod.blocks.6.attn.h1.M_qk,mod.blocks.6.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6846863627433777,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h1.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.6.attn.h1.M_qk_aug,mod.blocks.6.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h1.pt,Augmented exact target exported in tensor artifact.
mod.blocks.6.attn.h1.C_vo,mod.blocks.6.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6716012358665466,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h1.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.6.attn.h1.C_vo_aug,mod.blocks.6.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h1.pt,Augmented exact target exported in tensor artifact.
mod.blocks.6.attn.h2.M_qk,mod.blocks.6.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7241014838218689,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h2.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.6.attn.h2.M_qk_aug,mod.blocks.6.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h2.pt,Augmented exact target exported in tensor artifact.
mod.blocks.6.attn.h2.C_vo,mod.blocks.6.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5477860569953918,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h2.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.6.attn.h2.C_vo_aug,mod.blocks.6.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h2.pt,Augmented exact target exported in tensor artifact.
mod.blocks.6.attn.h3.M_qk,mod.blocks.6.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6490793824195862,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h3.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.6.attn.h3.M_qk_aug,mod.blocks.6.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h3.pt,Augmented exact target exported in tensor artifact.
mod.blocks.6.attn.h3.C_vo,mod.blocks.6.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6252358555793762,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h3.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.6.attn.h3.C_vo_aug,mod.blocks.6.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h3.pt,Augmented exact target exported in tensor artifact.
mod.blocks.6.attn.h4.M_qk,mod.blocks.6.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6722954511642456,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h4.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.6.attn.h4.M_qk_aug,mod.blocks.6.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h4.pt,Augmented exact target exported in tensor artifact.
mod.blocks.6.attn.h4.C_vo,mod.blocks.6.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6486372351646423,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h4.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.6.attn.h4.C_vo_aug,mod.blocks.6.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h4.pt,Augmented exact target exported in tensor artifact.
mod.blocks.6.attn.h5.M_qk,mod.blocks.6.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7297505736351013,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h5.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.6.attn.h5.M_qk_aug,mod.blocks.6.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h5.pt,Augmented exact target exported in tensor artifact.
mod.blocks.6.attn.h5.C_vo,mod.blocks.6.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5804499387741089,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h5.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.6.attn.h5.C_vo_aug,mod.blocks.6.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h5.pt,Augmented exact target exported in tensor artifact.
mod.blocks.6.attn.h6.M_qk,mod.blocks.6.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7226358652114868,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h6.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.6.attn.h6.M_qk_aug,mod.blocks.6.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h6.pt,Augmented exact target exported in tensor artifact.
mod.blocks.6.attn.h6.C_vo,mod.blocks.6.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6500692367553711,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h6.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.6.attn.h6.C_vo_aug,mod.blocks.6.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h6.pt,Augmented exact target exported in tensor artifact.
mod.blocks.6.attn.h7.M_qk,mod.blocks.6.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7044143080711365,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h7.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.6.attn.h7.M_qk_aug,mod.blocks.6.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h7.pt,Augmented exact target exported in tensor artifact.
mod.blocks.6.attn.h7.C_vo,mod.blocks.6.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.2349061029890436e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6571934819221497,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h7.pt,Attention exact matrix target; primitive fit is approximate.
