record_id,module_name,target_kind,matrix_shape,fit_kind,rec_err,functional_err,primitive_fit_quality,uses_target_mined_atoms,uses_shared_mined_atoms,selected_terms,formula,honesty_note,tensor_path
mod.blocks.2.attn.h5.attention_qk,mod.blocks.2.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.7180335521697998,0.7585250735282898,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 9.166736602783203}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 7.493819236755371}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 7.352571487426758}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 6.720363616943359}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 2.8890540599823}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 1.6352735757827759}, {""name"": ""Identity"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 0.8512017130851746}, {""name"": ""ShiftLeft1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.2740543782711029}, {""name"": ""BlockAvg4"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 0.6205957531929016}, {""name"": ""DCTLow"", ""family"": ""spectral"", ""origin"": ""base"", ""coef"": -0.46763384342193604}, {""name"": ""ShiftLeft8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.15805329382419586}, {""name"": ""MinedResidualBlockMean32"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -0.12476690858602524}]",+9.167*MinedResidualSVD0 + +7.494*MinedResidualSVD1 + +7.353*MinedResidualSVD2 + +6.72*MinedResidualSVD3 + +2.889*MinedResidualBlockMean4 + +1.635*MinedResidualToeplitzAvg + +0.8512*Identity + -0.2741*ShiftLeft1 + +0.6206*BlockAvg4 + -0.4676*DCTLow + -0.1581*ShiftLeft8 + -0.1248*MinedResidualBlockMean32,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h5.pt
mod.blocks.2.attn.h5.attention_vo,mod.blocks.2.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.6825218796730042,0.6845021843910217,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 69.46710205078125}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 65.44860076904297}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 59.22941970825195}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 52.280296325683594}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 24.07662582397461}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 9.88210678100586}, {""name"": ""ShiftRight2"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -2.537987470626831}, {""name"": ""DCTHigh"", ""family"": ""spectral"", ""origin"": ""base"", ""coef"": -2.5161447525024414}, {""name"": ""DCTMid"", ""family"": ""spectral"", ""origin"": ""base"", ""coef"": 2.781688690185547}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 2.756929636001587}, {""name"": ""MinedResidualBlockMean16"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -1.9483022689819336}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 1.547292947769165}]",+69.47*MinedResidualSVD0 + +65.45*MinedResidualSVD1 + +59.23*MinedResidualSVD2 + +52.28*MinedResidualSVD3 + +24.08*MinedResidualBlockMean4 + +9.882*MinedResidualToeplitzAvg + -2.538*ShiftRight2 + -2.516*DCTHigh + +2.782*DCTMid + +2.757*ShiftLeft4 + -1.948*MinedResidualBlockMean16 + +1.547*RampDiag,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h5.pt
mod.blocks.2.attn.h6.attention_qk,mod.blocks.2.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.7205389142036438,0.7244316339492798,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 7.065441608428955}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 6.457047462463379}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 6.31725549697876}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 6.370957374572754}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 2.7849884033203125}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 1.251546859741211}, {""name"": ""Identity"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 0.6793778538703918}, {""name"": ""ShiftLeft8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.18467110395431519}, {""name"": ""ShiftRight1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.23338200151920319}, {""name"": ""BlockAvg8"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -0.19641676545143127}, {""name"": ""ShiftRight4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.13906754553318024}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -0.15074290335178375}]",+7.065*MinedResidualSVD0 + +6.457*MinedResidualSVD1 + +6.317*MinedResidualSVD2 + +6.371*MinedResidualSVD3 + +2.785*MinedResidualBlockMean4 + +1.252*MinedResidualToeplitzAvg + +0.6794*Identity + -0.1847*ShiftLeft8 + +0.2334*ShiftRight1 + -0.1964*BlockAvg8 + +0.1391*ShiftRight4 + -0.1507*MinedResidualBlockMean8,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h6.pt
mod.blocks.2.attn.h6.attention_vo,mod.blocks.2.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.5978288650512695,0.5892106890678406,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 73.5177001953125}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 72.32865142822266}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 62.7490119934082}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 54.320404052734375}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 15.983966827392578}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 8.80423641204834}, {""name"": ""ShiftRight1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 1.8061842918395996}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": -1.1359179019927979}, {""name"": ""MinedResidualBlockMean32"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -1.085325002670288}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 1.000362515449524}, {""name"": ""Reverse"", ""family"": ""permutation"", ""origin"": ""base"", ""coef"": -0.9761691689491272}, {""name"": ""BlockAvg2"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 0.8778890371322632}]",+73.52*MinedResidualSVD0 + +72.33*MinedResidualSVD1 + +62.75*MinedResidualSVD2 + +54.32*MinedResidualSVD3 + +15.98*MinedResidualBlockMean4 + +8.804*MinedResidualToeplitzAvg + +1.806*ShiftRight1 + -1.136*RampDiag + -1.085*MinedResidualBlockMean32 + +1*ShiftLeft4 + -0.9762*Reverse + +0.8779*BlockAvg2,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h6.pt
mod.blocks.2.attn.h7.attention_qk,mod.blocks.2.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.6075465679168701,0.603675127029419,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 9.437782287597656}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 6.942298412322998}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 6.30326509475708}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 5.640970230102539}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 1.5438766479492188}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 0.6862531304359436}, {""name"": ""Identity"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 0.25449785590171814}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.22306808829307556}, {""name"": ""DCTMid"", ""family"": ""spectral"", ""origin"": ""base"", ""coef"": 0.21696171164512634}, {""name"": ""Reverse"", ""family"": ""permutation"", ""origin"": ""base"", ""coef"": 0.18109194934368134}, {""name"": ""BlockAvg64"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 0.3545154929161072}, {""name"": ""MeanProject"", ""family"": ""global"", ""origin"": ""base"", ""coef"": -0.2762373089790344}]",+9.438*MinedResidualSVD0 + +6.942*MinedResidualSVD1 + +6.303*MinedResidualSVD2 + +5.641*MinedResidualSVD3 + +1.544*MinedResidualBlockMean4 + +0.6863*MinedResidualToeplitzAvg + +0.2545*Identity + +0.2231*MinedResidualBlockMean8 + +0.217*DCTMid + +0.1811*Reverse + +0.3545*BlockAvg64 + -0.2762*MeanProject,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h7.pt
mod.blocks.2.attn.h7.attention_vo,mod.blocks.2.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.5963084697723389,0.5522097945213318,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 94.82003784179688}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 88.72528839111328}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 71.2607192993164}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 57.88959884643555}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 14.84752368927002}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 7.070289611816406}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 3.2802987098693848}, {""name"": ""DiffBackward"", ""family"": ""difference"", ""origin"": ""base"", ""coef"": 2.0340664386749268}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": -1.495753526687622}, {""name"": ""ShiftLeft8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 1.7483031749725342}, {""name"": ""BlockAvg32"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -2.7266554832458496}, {""name"": ""BlockAvg8"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 2.3610846996307373}]",+94.82*MinedResidualSVD0 + +88.73*MinedResidualSVD1 + +71.26*MinedResidualSVD2 + +57.89*MinedResidualSVD3 + +14.85*MinedResidualBlockMean4 + +7.07*MinedResidualToeplitzAvg + +3.28*MinedResidualBlockMean8 + +2.034*DiffBackward + -1.496*RampDiag + +1.748*ShiftLeft8 + -2.727*BlockAvg32 + +2.361*BlockAvg8,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h7.pt
mod.blocks.2.fc1.LinearW,mod.blocks.2.fc1,linear,512x128,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.7662627100944519,nan,PRIMITIVE_EXPLANATION_WEAK,False,False,[],,"SVD is compression/pattern fit, not human primitive interpretation.",artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_blocks_2_fc1.pt
mod.blocks.2.fc2.LinearW,mod.blocks.2.fc2,linear,128x512,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.8437349796295166,nan,PRIMITIVE_EXPLANATION_WEAK,False,False,[],,"SVD is compression/pattern fit, not human primitive interpretation.",artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_blocks_2_fc2.pt
mod.blocks.3.attn.h0.attention_qk,mod.blocks.3.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.6897651553153992,0.6780754327774048,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 13.896235466003418}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 11.1326322555542}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 10.481928825378418}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 9.406917572021484}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 3.6607329845428467}, {""name"": ""Identity"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 2.105713367462158}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 1.9426159858703613}, {""name"": ""PrefixMean"", ""family"": ""prefix"", ""origin"": ""base"", ""coef"": -0.685585081577301}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": -0.42328065633773804}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.3627733886241913}, {""name"": ""BlockAvg8"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 0.340496689081192}, {""name"": ""Reverse"", ""family"": ""permutation"", ""origin"": ""base"", ""coef"": 0.2770170569419861}]",+13.9*MinedResidualSVD0 + +11.13*MinedResidualSVD1 + +10.48*MinedResidualSVD2 + +9.407*MinedResidualSVD3 + +3.661*MinedResidualBlockMean4 + +2.106*Identity + +1.943*MinedResidualToeplitzAvg + -0.6856*PrefixMean + -0.4233*RampDiag + +0.3628*MinedResidualBlockMean8 + +0.3405*BlockAvg8 + +0.277*Reverse,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h0.pt
mod.blocks.3.attn.h0.attention_vo,mod.blocks.3.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.6911071538925171,0.6974652409553528,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 77.58863067626953}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 72.40096282958984}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 66.30230712890625}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 64.99421691894531}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 26.02642059326172}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 10.840693473815918}, {""name"": ""DiffBackward"", ""family"": ""difference"", ""origin"": ""base"", ""coef"": -2.622713327407837}, {""name"": ""ShiftRight8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -1.2349835634231567}, {""name"": ""ShiftRight2"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -1.0508164167404175}, {""name"": ""ShiftRight4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -1.0122414827346802}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.8394710421562195}, {""name"": ""ShiftLeft1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.7824880480766296}]",+77.59*MinedResidualSVD0 + +72.4*MinedResidualSVD1 + +66.3*MinedResidualSVD2 + +64.99*MinedResidualSVD3 + +26.03*MinedResidualBlockMean4 + +10.84*MinedResidualToeplitzAvg + -2.623*DiffBackward + -1.235*ShiftRight8 + -1.051*ShiftRight2 + -1.012*ShiftRight4 + -0.8395*ShiftLeft4 + -0.7825*ShiftLeft1,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h0.pt
mod.blocks.3.attn.h1.attention_qk,mod.blocks.3.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.6355502009391785,0.6434038281440735,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 8.228730201721191}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 5.887545108795166}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 5.203620910644531}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 4.654323101043701}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 1.9600491523742676}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 0.7283362746238708}, {""name"": ""ShiftRight4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.16157081723213196}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.1872480809688568}, {""name"": ""ShiftLeft8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.09118916094303131}, {""name"": ""BlockAvg8"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 0.2122216522693634}, {""name"": ""BlockAvg2"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -0.1713976413011551}, {""name"": ""MeanProject"", ""family"": ""global"", ""origin"": ""base"", ""coef"": -0.10306203365325928}]",+8.229*MinedResidualSVD0 + +5.888*MinedResidualSVD1 + +5.204*MinedResidualSVD2 + +4.654*MinedResidualSVD3 + +1.96*MinedResidualBlockMean4 + +0.7283*MinedResidualToeplitzAvg + +0.1616*ShiftRight4 + +0.1872*MinedResidualBlockMean8 + -0.09119*ShiftLeft8 + +0.2122*BlockAvg8 + -0.1714*BlockAvg2 + -0.1031*MeanProject,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h1.pt
